Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,gene name,node type,Radiality unDir,score,Stress unDir
60.53623118,17.58950723,-2951,1.49E-04,10,0.25,0.005673037,EIF4G2,result,4.767750498,2.04E-04,692
347.4555421,48.56461643,-2857,1.22E-04,13,0.25,0.004857528,P2RX7,result,4.286330458,2.04E-04,6842
6294.341848,21.67651571,-2647,1.56E-04,109,0.25,0.035892561,FBXO25,result,4.868613139,2.04E-04,96476
201.5426876,12.41440674,-2909,1.50E-04,24,0.25,0.008726554,NUDCD2,result,4.781685468,2.04E-04,2476
4763.963114,22.92155083,-2624,1.56E-04,104,0.25,0.043721998,YBX1,result,4.876244194,2.03E-04,129972
89.23615621,9.997694247,-2927,1.49E-04,23,0.25,0.01113414,ABCE1,result,4.775713338,2.03E-04,1410
204.6170004,22.31160854,-2869,1.50E-04,19,0.25,0.009757539,PKN2,result,4.794956868,2.03E-04,7484
1491.889906,28.84160271,-2806,1.52E-04,37,0.25,0.016034655,HCFC1,result,4.815859323,2.03E-04,32886
4742.92733,37.97815448,-2659,1.55E-04,66,0.25,0.021411609,FOS,result,4.864631719,2.02E-04,106970
395.0865009,112.6278952,-2913,1.14E-04,9,0.2,0.001584423,KCNJ2,result,4.100199071,2.02E-04,5936
3562.081618,24.8012516,-2594,1.57E-04,78,0.25,0.025384656,NOTCH1,result,4.886197744,2.02E-04,71632
0,0,-3004,1.08E-04,2,0.2,3.55E-04,MALL,result,3.927670869,2.02E-04,0
144.3385594,28.68187929,-2869,1.50E-04,18,0.25,0.007130639,PTPRG,result,4.794956868,2.02E-04,5688
306.7995107,18.39529945,-2884,1.50E-04,22,0.25,0.00772342,BABAM1,result,4.789980093,2.02E-04,3864
5.656511683,22.94622664,-3004,1.05E-04,2,0.2,1.19E-04,GDE1,result,3.828135368,2.02E-04,74
206.3785232,92.9882865,-2863,1.51E-04,9,0.25,0.005080369,BACE1,result,4.796947578,2.01E-04,4928
910.706203,8.570186047,-2822,1.52E-04,71,0.25,0.024384675,PCSK9,result,4.810550763,7.06E-04,14828
374.3392633,12.04994016,-2833,1.51E-04,42,0.25,0.019681527,RFWD2,result,4.806901128,2.01E-04,7954
17.24163419,11.61785629,-2955,1.49E-04,8,0.25,0.006168581,MYSM1,result,4.766423358,2.01E-04,358
139.4427216,34.84456311,-2913,1.49E-04,14,0.25,0.008203039,CRNKL1,result,4.780358328,2.01E-04,4998
0.231376609,4.725990304,-2998,1.09E-04,2,0.2,7.42E-04,DNAJC6,result,3.945587259,2.01E-04,10
18.80969134,209.2857025,-2938,1.49E-04,3,0.25,0.004176987,ACKR3,result,4.772063703,2.01E-04,564
1447.511041,19.01703422,-2701,1.54E-04,54,0.25,0.017739668,AURKA,result,4.850696749,2.00E-04,25652
3.383821638,31.48239119,-2998,1.07E-04,2,0.2,1.93E-04,MT3,result,3.902455209,2.00E-04,62
940.2396329,41.42460687,-2691,1.55E-04,43,0.25,0.02347732,SSB,result,4.854014599,2.00E-04,36230
164.8480721,24.81523276,-2941,1.15E-04,14,0.2,0.002320144,PTPRZ1,result,4.123092236,1.99E-04,4044
1.580430857,6.476928847,-2962,1.48E-04,5,0.25,0.006541601,KLHL25,result,4.764100863,1.99E-04,32
3.28943858,14.37186168,-2949,1.49E-04,6,0.25,0.005990196,CUL9,result,4.768414068,1.99E-04,208
247.1620185,31.13233318,-2934,1.49E-04,20,0.25,0.009971866,GNB4,result,4.773390843,1.99E-04,7868
1052.608591,24.08943612,-2905,1.50E-04,43,0.25,0.014636597,COPG2,result,4.783012608,1.99E-04,16120
424.4912084,45.79412993,-2850,1.51E-04,22,0.25,0.013459774,CDK11B,result,4.801260783,1.99E-04,9798
1557.104084,17.95461528,-2762,1.53E-04,57,0.25,0.019051502,SMAD7,result,4.830457863,1.99E-04,37152
6342.716527,160.2245324,-2921,1.21E-04,23,0.2,0.005209686,ACVR1,result,4.252820173,5.39E-04,180334
1544.035797,50.65664653,-2846,1.51E-04,19,0.25,0.006483485,APPBP2,result,4.802587923,1.99E-04,21980
1026.318837,6956.461646,-2922,1.49E-04,4,0.25,0.004045906,PCDH1,result,4.777372263,1.99E-04,42506
1193.6506,684.1059831,-2933,1.49E-04,8,0.25,0.005003298,REEP5,result,4.773722628,1.98E-04,46010
251.2944801,117.1404274,-2847,1.51E-04,7,0.25,0.00519909,AREG,result,4.802256138,1.98E-04,6258
3.135853066,6.47005855,-2965,1.12E-04,5,0.2,0.001384935,NRG1,result,4.03516921,1.98E-04,68
288.5608572,17.68390374,-2851,1.51E-04,26,0.25,0.008709374,CBLC,result,4.800928998,1.98E-04,5678
998.7254418,42.87520053,-2735,1.54E-04,35,0.25,0.01817667,CDK3,result,4.839416058,1.98E-04,19562
20.61079422,12.76178056,-2923,1.49E-04,12,0.25,0.006630344,KRT79,result,4.777040478,1.98E-04,620
18384.41736,22.39581883,-2545,1.58E-04,155,0.25,0.040717832,UBE2I,result,4.902455209,1.98E-04,300154
4676.105136,27.6309016,-2682,1.55E-04,73,0.25,0.026300571,AP2M1,result,4.857000664,1.97E-04,75084
131.8305477,169.6599211,-2936,1.11E-04,5,0.2,8.21E-04,ADRA1B,result,4.01924353,8.39E-04,1498
706.9497659,18.13321478,-2853,1.51E-04,43,0.25,0.016597145,RFC4,result,4.800265428,1.97E-04,15374
201.0136376,16.21847412,-2914,1.49E-04,25,0.25,0.010430463,RFC3,result,4.780026543,2.14E-04,2734
134.6694413,17.21950275,-2884,1.23E-04,19,0.2,0.005346334,RPS6KB2,result,4.293961513,1.97E-04,2634
100.2772149,12.02425024,-2905,1.50E-04,18,0.25,0.009245962,IRF8,result,4.783012608,1.97E-04,1870
109.499314,23.03797487,-2840,1.51E-04,15,0.25,0.007256746,COPZ1,result,4.804578633,1.97E-04,2436
7.334233116,4.914734982,-2967,1.48E-04,7,0.25,0.006487453,DNAJC3,result,4.762441938,1.96E-04,158
6686.803574,21.5587281,-2559,1.58E-04,129,0.25,0.049798915,HNRNPU,result,4.897810219,1.96E-04,182298
43.86581516,14.20887334,-2966,1.48E-04,11,0.25,0.005724438,INSIG1,result,4.762773723,1.96E-04,594
3.112244007,32.34584886,-2985,1.48E-04,3,0.25,0.004097805,OSTC,result,4.756469808,1.96E-04,76
2560.411394,153.4144133,-2751,1.53E-04,27,0.25,0.011379276,BCAP31,result,4.834107498,1.96E-04,83564
605.5105475,72.50017774,-2941,1.49E-04,15,0.25,0.006914649,ROCK1,result,4.771068348,1.96E-04,6462
475.7380282,131.2649475,-2932,1.49E-04,12,0.25,0.007342708,AJUBA,result,4.774054413,1.95E-04,13794
2108.614417,20.98937287,-2714,1.54E-04,71,0.25,0.024061087,POLR1B,result,4.846383543,1.95E-04,43714
1559.899281,60.14980675,-2887,1.50E-04,28,0.25,0.011953291,DDIT3,result,4.788984738,1.95E-04,33588
0,0,-3013,8.47E-05,1,0.166666667,1.45E-05,CRISP3,result,3.082614466,1.95E-04,0
6040.431176,935.0296942,-2951,1.14E-04,6,0.2,0.001418258,A1BG,result,4.082282681,0.001628794,93110
9.17420569,7.231903094,-2978,1.48E-04,6,0.25,0.004489125,GDAP1,result,4.758792303,1.95E-04,122
343.8009462,58.55046081,-2868,1.21E-04,15,0.2,0.003668412,SPRY1,result,4.249834107,1.95E-04,6078
1771.071362,10.76325016,-2772,1.53E-04,92,0.25,0.029288166,COPB2,result,4.827140013,1.95E-04,30336
2341.694133,21.43006924,-2758,1.53E-04,75,0.25,0.026762737,RBBP4,result,4.831785003,1.94E-04,59862
6581.244815,34.49598943,-2622,1.56E-04,92,0.25,0.031489054,RAF1,result,4.876907764,1.94E-04,147184
35247.45502,16.7855878,-2366,1.63E-04,259,0.25,0.07250238,MYC,result,4.961844725,1.94E-04,615704
2.560124181,22.00117411,-2977,1.48E-04,4,0.25,0.004860005,ARHGEF3,result,4.759124088,1.94E-04,72
1238.642239,121.3247464,-2914,1.49E-04,19,0.25,0.008634852,KIF5C,result,4.780026543,1.94E-04,19150
912.5134244,60.57294457,-2815,1.52E-04,19,0.25,0.006428154,AP1M2,result,4.812873258,1.94E-04,19764
882.2025025,58.73486527,-2689,1.55E-04,28,0.25,0.013579689,PDE4D,result,4.854678169,1.94E-04,22844
1792.853555,1552.014605,-2862,1.51E-04,5,0.25,0.00478637,MAGEH1,result,4.797279363,1.94E-04,17754
873.6510942,17.45073384,-2798,1.52E-04,49,0.25,0.019664519,ATIC,result,4.818513603,1.93E-04,17926
1616.212808,18.78004085,-2728,1.54E-04,67,0.25,0.028842799,MCM3,result,4.841738553,1.93E-04,38300
102.7705624,17.39617745,-2914,1.49E-04,14,0.25,0.007731186,NDN,result,4.780026543,1.93E-04,1588
594.4880184,19.40302426,-2854,1.51E-04,39,0.25,0.014426499,MOB4,result,4.799933643,1.93E-04,14244
170.8775423,55.9733967,-2779,1.53E-04,12,0.25,0.00698843,ARHGEF5,result,4.824817518,1.93E-04,6454
2150.195972,77.18879995,-2899,1.50E-04,24,0.25,0.007917399,AP1G1,result,4.785003318,1.93E-04,22868
16.47601135,16.42152494,-2956,1.49E-04,8,0.25,0.005144126,PREX1,result,4.766091573,1.92E-04,252
3260.045259,30.4702868,-2737,1.54E-04,60,0.25,0.015372063,CRKL,result,4.838752488,1.92E-04,73360
11.1519848,115.4363189,-3000,1.05E-04,2,0.2,2.39E-04,CARD14,result,3.842733908,1.92E-04,56
6426.932587,19.92615956,-2618,1.56E-04,105,0.25,0.033800285,PCNA,result,4.878234904,1.92E-04,97878
5.774587601,35.93578356,-2928,1.16E-04,4,0.2,0.001871913,TRPV1,result,4.142667551,1.92E-04,126
164.3235452,18.68011703,-2868,1.50E-04,16,0.25,0.006775175,TGOLN2,result,4.795288653,1.92E-04,3346
805.772853,32.38686248,-2768,1.53E-04,34,0.25,0.014695362,FANCA,result,4.828467153,1.92E-04,23178
127.2239096,17.85351801,-2902,1.50E-04,18,0.25,0.009484034,HPRT1,result,4.784007963,3.76E-04,3924
447.1997731,64.55987273,-2953,1.49E-04,14,0.25,0.005657042,GNG2,result,4.767086928,1.91E-04,9226
992.6963047,1614.364926,-2947,1.49E-04,6,0.25,0.004665605,PPA2,result,4.769077638,1.91E-04,42884
6655.088383,165.9453566,-2739,1.53E-04,31,0.25,0.011608978,BCL2L11,result,4.838088918,1.91E-04,54144
80.41680819,20.49878794,-2922,1.21E-04,15,0.2,0.005006155,TRIM2,result,4.260783013,5.22E-04,2304
235.6772479,17.24004309,-2814,1.52E-04,27,0.25,0.014432657,PFN1,result,4.813205043,1.91E-04,4930
1828.402241,48.66675909,-2777,1.53E-04,46,0.25,0.022786283,HNRNPL,result,4.825481088,1.91E-04,58764
2063.909205,126.5965281,-2849,1.51E-04,20,0.25,0.008206761,PIK3CB,result,4.801592568,1.90E-04,29230
2903.658119,301.3199205,-2799,1.52E-04,17,0.25,0.009580555,EPB41L2,result,4.818181818,1.90E-04,39046
177.5741585,44.55814431,-2882,1.50E-04,14,0.25,0.007564235,AKAP12,result,4.790643663,1.90E-04,5216
628.5691612,30.40163387,-2768,1.53E-04,35,0.25,0.015856776,UBXN7,result,4.828467153,1.90E-04,19146
387.5788714,28.99967063,-2784,1.52E-04,25,0.25,0.012345474,CIRBP,result,4.823158593,1.90E-04,9980
659.207701,90.79562166,-2846,1.51E-04,18,0.25,0.009021647,RET,result,4.802587923,1.90E-04,20000
154.6216791,33.9526219,-2947,1.49E-04,11,0.25,0.005722999,UMPS,result,4.769077638,1.90E-04,5816
341.8063123,74.24851875,-2911,1.14E-04,11,0.2,0.001460251,KCNMA1,result,4.090909091,1.90E-04,3056
11220.91748,21.67375692,-2605,1.57E-04,113,0.25,0.027102028,SH3KBP1,result,4.882548109,1.89E-04,159852
3470.580987,119.9332673,-2780,1.53E-04,22,0.25,0.007695113,CTSB,result,4.824485733,0.00189229,41344
41.06166171,11.69208558,-2974,1.48E-04,10,0.25,0.004888822,SH3GLB2,result,4.760119443,3.08E-04,450
1003.607424,28.13595767,-2843,1.26E-04,35,0.25,0.007510714,SPP1,result,4.367617784,1.89E-04,16888
403.2643053,16.90489435,-2872,1.50E-04,32,0.25,0.013706408,ATP5F1,result,4.793961513,4.77E-04,9032
8807.548945,22.70588088,-2652,1.56E-04,117,0.25,0.042216215,CUL4A,result,4.866954214,1.88E-04,143656
547.9465771,37.79526572,-2953,1.49E-04,24,0.25,0.008493768,POLR1E,result,4.767086928,1.88E-04,13298
10.84956626,19.48149616,-2954,1.49E-04,8,0.25,0.006042574,TRIP11,result,4.766755143,1.88E-04,332
1958.815158,27.04742894,-2795,1.52E-04,44,0.25,0.011744666,RAB5A,result,4.819508958,1.88E-04,32224
13.7887342,42.93919264,-2984,1.48E-04,5,0.25,0.004459491,SALL2,result,4.756801593,1.88E-04,198
2388.295456,31.04237771,-2658,1.55E-04,65,0.25,0.025030491,TPT1,result,4.864963504,1.88E-04,51804
3799.624704,26.64487944,-2650,1.56E-04,74,0.25,0.02275435,SMAD1,result,4.867617784,1.88E-04,86642
914.4589391,26.57385463,-2759,1.53E-04,37,0.25,0.016781569,AGO4,result,4.831453218,1.88E-04,22404
214.037088,15.38490587,-2899,1.25E-04,25,0.2,0.009696493,TAF5,result,4.349369608,1.88E-04,6542
698.1126825,27.79258868,-2879,1.50E-04,27,0.25,0.010560892,GNAS,result,4.791639018,1.88E-04,15124
478.126721,16.63650115,-2811,1.52E-04,40,0.25,0.017282627,CCNA2,result,4.814200398,1.88E-04,16388
218.7937118,53.10883237,-2920,1.49E-04,16,0.25,0.008359287,DUSP1,result,4.778035833,1.88E-04,5948
124.2787871,51.37221414,-2906,1.16E-04,9,0.2,0.002532587,FOXH1,result,4.145653616,1.87E-04,2898
3667.335279,298.1904522,-2809,1.52E-04,17,0.25,0.007619313,DRAP1,result,4.814863968,4.85E-04,29970
124.1993478,22.81000035,-2935,1.49E-04,11,0.25,0.006415232,GLP1R,result,4.773059058,1.87E-04,4012
1520.596434,106.5127465,-2833,1.25E-04,19,0.2,0.005278383,TF,result,4.339747843,1.87E-04,31926
3226.695192,35.22990806,-2756,1.53E-04,56,0.25,0.02007792,CD4,result,4.832448573,1.87E-04,61116
857.5170997,451.6041427,-2934,1.49E-04,8,0.25,0.004969159,KCNAB2,result,4.773390843,0.001237063,13598
48.85199803,11.51317504,-2961,1.48E-04,14,0.25,0.00656628,FARSB,result,4.764432648,4.87E-04,552
2169.006189,18.22868215,-2726,1.54E-04,76,0.25,0.032453032,RPLP1,result,4.842402123,4.06E-04,51988
102.9818264,23.15967783,-2882,1.50E-04,22,0.25,0.0125531,SEC16A,result,4.790643663,1.87E-04,5104
2815.112384,71.4304789,-2862,1.51E-04,36,0.25,0.012759457,RUNX1,result,4.797279363,1.87E-04,35698
164.0757688,132.1593281,-2863,1.18E-04,7,0.2,0.001873753,CBFA2T2,result,4.177173192,4.49E-04,2890
254.1007999,7.092438099,-2892,1.50E-04,39,0.25,0.014763649,NMD3,result,4.787325813,1.86E-04,3508
221.9591344,17.84720491,-2888,1.50E-04,20,0.25,0.008110395,MAP3K4,result,4.788652953,1.86E-04,6084
17.07945424,8.056846671,-2977,1.48E-04,8,0.25,0.005381906,GFER,result,4.759124088,1.86E-04,202
10970.20093,40.66864263,-2549,1.58E-04,101,0.25,0.033651199,CDKN1A,result,4.901128069,1.86E-04,212234
14299.11957,30.80422064,-2566,1.58E-04,123,0.25,0.036442321,CSNK2B,result,4.895487724,1.86E-04,291462
1355.07824,18.23153288,-2608,1.57E-04,73,0.25,0.035689834,RPS20,result,4.881552754,1.86E-04,40488
0,0,-3002,1.48E-04,2,0.25,0.003503427,SMUG1,result,4.750829463,1.85E-04,0
45.16589754,123.6543578,-2982,1.48E-04,5,0.25,0.005108948,KCTD20,result,4.757465163,1.85E-04,2684
1.5,3.028846154,-3008,1.03E-04,2,0.2,1.09E-04,SOST,result,3.791970803,1.85E-04,6
380.3255138,21.60330037,-2910,1.50E-04,27,0.25,0.009484818,SMAD6,result,4.781353683,1.85E-04,10364
74.75113904,43.88717516,-2819,1.52E-04,10,0.25,0.0069934,ACTR1B,result,4.811546118,5.03E-04,1612
26.65667874,14.17971202,-2946,1.49E-04,11,0.25,0.006781594,PDE6D,result,4.769409423,1.85E-04,526
272.9178791,38.92754033,-2833,1.51E-04,21,0.25,0.009987705,TYK2,result,4.806901128,1.85E-04,8546
12.96739339,13.88805296,-2961,1.48E-04,8,0.25,0.006061479,MAF1,result,4.764432648,1.84E-04,312
5.469793262,13.98670916,-2971,1.15E-04,6,0.2,0.001720727,ARHGEF4,result,4.104180491,1.84E-04,118
584.1955914,95.16341524,-2962,1.48E-04,10,0.25,0.005748842,YME1L1,result,4.764100863,1.84E-04,7968
9.094930255,14.3509803,-2965,1.13E-04,4,0.2,0.001134405,MT-ND5,result,4.066688786,0.001503255,126
15.79497752,53.92348406,-2953,1.49E-04,5,0.25,0.00456196,KCNN2,result,4.767086928,1.83E-04,364
3.691386927,8.961247242,-2981,1.48E-04,5,0.25,0.004238511,ARHGAP27,result,4.757796948,1.83E-04,78
1.47614521,5.091546414,-2997,1.48E-04,5,0.25,0.004587168,CCNG2,result,4.752488388,1.83E-04,18
295.9907233,27.22200653,-2926,1.15E-04,15,0.25,0.002105008,MDK,result,4.105175846,1.83E-04,4404
1271.787116,18.46719332,-2760,1.53E-04,57,0.25,0.023270928,EMD,result,4.831121433,1.83E-04,29512
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,SLC15A3,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,KCNK17,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,CLDN10,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,ZCCHC24,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,MSRB1,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,ZMYM6NB,result,3.175846052,1.83E-04,0
0,0,-3013,8.68E-05,1,0.166666667,3.46E-05,APOC4,result,3.175846052,1.83E-04,0
17.88929201,8.34202538,-2942,1.49E-04,8,0.25,0.007166105,REV1,result,4.770736563,1.83E-04,426
6.244901508,17.42931638,-2980,1.11E-04,4,0.2,0.001085969,PKIA,result,4.003649635,1.82E-04,116
272.6216866,19.48768346,-2885,1.50E-04,25,0.25,0.010626202,FSCN1,result,4.789648308,1.82E-04,3938
0,0,-2995,1.07E-04,2,0.2,5.14E-04,ODF1,result,3.909754479,1.82E-04,0
309.4308759,169.6266136,-2829,1.51E-04,10,0.25,0.00575195,ANKS1B,result,4.808228268,1.82E-04,13760
3831.800298,8.341793118,-2630,1.41E-04,144,0.25,0.051270329,PHKG2,result,4.640676841,1.82E-04,95246
274.5474139,24.9873701,-2828,1.51E-04,26,0.25,0.011980322,XPO5,result,4.808560053,1.82E-04,7352
2.969950865,7.105786622,-2992,1.48E-04,4,0.25,0.003678915,STX2,result,4.754147313,1.82E-04,80
4.028370396,57.27755788,-2998,1.07E-04,2,0.2,3.49E-04,CYGB,result,3.907763769,1.82E-04,64
61.30831184,49.11525452,-2835,1.21E-04,8,0.2,0.002562,PFKFB1,result,4.262110153,1.82E-04,1394
1371.795226,131.6763204,-2814,1.52E-04,19,0.25,0.009049691,CNOT7,result,4.813205043,1.82E-04,24146
7.961123139,15.82985084,-2982,1.48E-04,5,0.25,0.004364633,LMTK2,result,4.757465163,1.81E-04,70
138.8550346,6.908843106,-2871,1.50E-04,37,0.25,0.015451741,PCYT1A,result,4.794293298,1.81E-04,5694
2808.221317,16.25287254,-2764,1.53E-04,80,0.25,0.024867338,NSF,result,4.829794293,1.81E-04,46626
173.7205651,10.71172786,-2842,1.29E-04,30,0.25,0.013467971,MAP3K8,result,4.430656934,1.81E-04,6040
1332.00886,15.03711507,-2709,1.54E-04,69,0.25,0.030955433,FUS,result,4.848042468,1.81E-04,34300
2908.875962,370.7745036,-2948,1.49E-04,14,0.25,0.007691383,SIRT3,result,4.768745853,1.81E-04,29920
231.1611738,35.1781515,-2969,1.48E-04,15,0.25,0.006391644,GSR,result,4.761778368,1.80E-04,5488
3018.974816,28.91346987,-2730,1.54E-04,53,0.25,0.015802332,ERBB3,result,4.841074983,1.80E-04,68828
72.57434657,22.72216927,-2931,1.49E-04,14,0.25,0.007849219,NIPSNAP1,result,4.774386198,1.80E-04,1038
11.73669654,261.607265,-2880,1.50E-04,3,0.25,0.004509924,SPINT2,result,4.791307233,1.80E-04,376
857.441199,46.53327008,-2733,1.54E-04,27,0.25,0.010340357,TRAIP,result,4.840079628,1.80E-04,19966
815.3090813,12.8040038,-2793,1.52E-04,63,0.25,0.02405183,PPA1,result,4.820172528,1.80E-04,17278
619.9098125,89.50026731,-2909,1.50E-04,13,0.25,0.005653509,ATP2B4,result,4.781685468,1.80E-04,12166
2205.734035,25.95964951,-2719,1.54E-04,74,0.25,0.031678209,EEF2K,result,4.844724618,1.80E-04,57484
14032.65387,30.34349566,-2559,1.58E-04,132,0.25,0.043681455,GNB2L1,result,4.897810219,1.80E-04,255970
255.1761468,172.3249966,-2814,1.24E-04,9,0.2,0.003331168,KCNAB1,result,4.334107498,0.001119249,4704
46.01059296,49.33762034,-2865,1.51E-04,6,0.25,0.005020544,RASA3,result,4.796284008,1.82E-04,686
66.55906618,83.70512752,-2983,1.48E-04,6,0.25,0.004437965,MAP3K13,result,4.757133378,1.80E-04,2718
4024.085583,29.15638557,-2575,1.57E-04,78,0.25,0.028727731,PAK1,result,4.892501659,1.80E-04,104364
153.6713073,32.46231403,-2966,1.48E-04,13,0.25,0.005686342,PYGM,result,4.762773723,1.79E-04,3880
264.8230357,125.5320185,-2956,1.49E-04,9,0.25,0.004872235,CACNA1B,result,4.766091573,1.79E-04,5162
35.24071081,22.80112955,-2952,1.49E-04,7,0.25,0.006125002,LIG1,result,4.767418713,1.79E-04,592
48.83262273,28.53351036,-2950,1.10E-04,6,0.2,7.11E-04,LRRC7,result,3.977106835,1.79E-04,592
675.2206688,312.3942932,-2934,1.49E-04,8,0.25,0.004610178,CTNND2,result,4.773390843,4.27E-04,10866
2650.295315,24.38487863,-2637,1.56E-04,82,0.25,0.03446302,GCN1L1,result,4.871930989,1.78E-04,54256
63.46415106,10.47638274,-2849,1.51E-04,23,0.25,0.013256567,FOXM1,result,4.801592568,1.78E-04,2410
864.6628742,12.4026886,-2712,1.54E-04,66,0.25,0.033330381,RPS7,result,4.847047113,1.78E-04,23986
51.01654183,26.18867286,-2830,1.26E-04,13,0.2,0.006467958,DGCR8,result,4.371930989,1.78E-04,1922
311.5734945,24.16984701,-2755,1.53E-04,23,0.25,0.01126739,CAMKK2,result,4.832780358,1.78E-04,7120
1447.486404,67.95324673,-2696,1.54E-04,32,0.25,0.01398776,TP53BP2,result,4.852355674,1.78E-04,31372
134.3933159,13.05942564,-2897,1.50E-04,23,0.25,0.011386886,NR2C2,result,4.785666888,1.78E-04,4104
19.6725782,22.86284731,-2920,1.49E-04,9,0.25,0.006547044,CARHSP1,result,4.778035833,1.78E-04,644
22.32768771,88.00216841,-3007,1.15E-04,2,0.2,9.09E-04,HSPB7,result,4.118115461,1.77E-04,220
243.5274926,32.53851814,-2973,1.48E-04,13,0.25,0.005102017,UPF2,result,4.760451228,1.77E-04,5102
612.9520761,44.77456009,-2930,1.49E-04,18,0.25,0.009302151,EXOSC10,result,4.774717983,2.19E-04,10820
832.7635006,31.4280855,-2891,1.50E-04,33,0.25,0.01242997,VBP1,result,4.787657598,1.77E-04,12782
35.54436153,14.17638496,-2958,1.17E-04,10,0.2,0.002679039,CD3EAP,result,4.152952887,1.77E-04,872
148.6406092,21.62817181,-2926,1.13E-04,11,0.2,0.001301307,KCNA2,result,4.071665561,1.77E-04,2344
0,0,-2998,1.08E-04,3,0.2,3.49E-04,NEGR1,result,3.929661579,1.77E-04,0
56.78310962,15.34440031,-2954,1.17E-04,12,0.2,0.003233615,NUCB1,result,4.171532847,1.77E-04,754
1466.79489,120.370409,-2880,1.50E-04,20,0.25,0.00953161,CAMK2G,result,4.791307233,1.77E-04,28538
657.9540497,91.63591877,-2906,1.50E-04,17,0.25,0.006211766,CXCR4,result,4.782680823,1.76E-04,12726
5831.423757,23.93732684,-2615,1.56E-04,85,0.25,0.026974568,PLK1,result,4.879230259,1.76E-04,94826
7435.544027,37.0365239,-2593,1.57E-04,85,0.25,0.031014317,KAT5,result,4.886529529,1.76E-04,151668
1462.935245,63.02391479,-2868,1.50E-04,27,0.25,0.00906789,RTN4,result,4.795288653,1.76E-04,26348
3473.069138,53.69436489,-2706,1.54E-04,46,0.25,0.014172168,PDPK1,result,4.849037823,1.76E-04,62776
5.986572619,15.00381752,-2995,1.48E-04,4,0.25,0.003869106,GCA,result,4.753151958,1.76E-04,72
1373.558383,23.19833057,-2758,1.53E-04,58,0.25,0.022392488,TRAF1,result,4.831785003,1.75E-04,33182
30.75391831,63.52387907,-2972,1.13E-04,5,0.2,0.001481053,FRAT1,result,4.070006636,1.75E-04,634
38.58013024,9.873497598,-2932,1.49E-04,15,0.25,0.007834565,SHARPIN,result,4.774054413,1.75E-04,650
536.9408209,33.89127554,-2917,1.19E-04,21,0.2,0.004255288,SNCG,result,4.218978102,1.75E-04,7496
693.4533044,27.44262885,-2931,1.49E-04,27,0.25,0.008456442,DIABLO,result,4.774386198,1.75E-04,15576
59.64939666,59.72557724,-2978,1.04E-04,3,0.2,1.08E-04,TMEM242,result,3.815195753,1.75E-04,378
659.2116227,43.53783054,-2811,1.52E-04,25,0.25,0.010363191,SEC24C,result,4.814200398,1.74E-04,16444
3.856996146,20.929008,-2964,1.48E-04,5,0.25,0.005318442,MADD,result,4.763437293,1.74E-04,126
2.052395799,2.189222185,-3007,1.03E-04,3,0.2,1.60E-04,HUS1B,result,3.792634373,1.73E-04,40
293.4382915,49.60584042,-2853,1.51E-04,12,0.25,0.005525664,COASY,result,4.800265428,1.73E-04,6196
380.7848121,26.07987961,-2863,1.51E-04,27,0.25,0.01173296,KIF23,result,4.796947578,1.73E-04,12548
169.5098636,13.71001004,-2891,1.50E-04,28,0.25,0.012138622,RNF4,result,4.787657598,1.73E-04,3810
9.029998728,13.43767705,-2971,1.48E-04,5,0.25,0.005086343,MORC3,result,4.761114798,1.73E-04,176
38.91013416,9.547779608,-2941,1.49E-04,12,0.25,0.007076846,TUBGCP4,result,4.771068348,1.73E-04,622
564.2975485,32.29047708,-2929,1.49E-04,21,0.25,0.008825148,GMPS,result,4.775049768,1.73E-04,9828
308.0786148,25.4732368,-2839,1.51E-04,20,0.25,0.007734274,NAE1,result,4.804910418,1.73E-04,4018
791.6773813,27.65770439,-2728,1.54E-04,42,0.25,0.017344585,IPO4,result,4.841738553,1.73E-04,20668
473.7305043,173.2372848,-2778,1.53E-04,12,0.25,0.006843176,SKAP2,result,4.825149303,1.72E-04,11958
392.6004625,39.98661164,-2782,1.52E-04,21,0.25,0.009165959,NUMB,result,4.823822163,1.72E-04,11192
29028.07847,16.55984011,-2396,1.62E-04,246,0.25,0.070690088,ITGA4,result,4.951891175,1.71E-04,466234
224.979761,120.8412237,-2902,1.50E-04,10,0.25,0.006037844,SYNM,result,4.784007963,1.71E-04,8934
7.104091244,6.532497696,-3005,1.05E-04,3,0.2,1.47E-04,TYSND1,result,3.838752488,1.71E-04,44
400.1918459,257.541386,-2991,1.48E-04,6,0.25,0.00442562,CLIP3,result,4.754479098,1.71E-04,4712
144.2500319,41.30189555,-2942,1.11E-04,7,0.2,9.06E-04,CRYAA,result,4.008958195,1.71E-04,1336
306.8292694,18.06008745,-2940,1.49E-04,29,0.25,0.011574415,SRP54,result,4.771400133,1.71E-04,8668
