gene name,Closeness unDir,Degree unDir,Eccentricity unDir,Radiality unDir
PRKDC,0.000167532,108,0.333333333,3.019575315
HK3,0.000171145,205,0.333333333,3.061380226
GRPEL1,0.000180668,513,0.333333333,3.163570007
HDAC6,0.00017343,274,0.333333333,3.086927671
TEKT2,0.000173853,289,0.333333333,3.091572661
PPAP2B,0.000175809,356,0.333333333,3.112806901
SSH1,0.000172712,252,0.333333333,3.078964831
ENTPD5,0.00017138,225,0.333333333,3.064034506
SFT2D2,0.000166945,82,0.333333333,3.01260783
SENP3,0.000166362,90,0.333333333,3.005640345
MYL6B,0.000172117,229,0.333333333,3.072329131
LPPR4,0.000182349,573,0.333333333,3.180491042
UCHL1,0.000177211,406,0.333333333,3.127737226
PMP2,0.000171233,208,0.333333333,3.062375581
FAM32A,0.00017671,386,0.333333333,3.122428666
B4GALNT1,0.000169895,154,0.333333333,3.04711347
ALDOA,0.000174064,305,0.333333333,3.093895156
GCK,0.00017191,230,0.333333333,3.070006636
NPC1,0.000169033,131,0.333333333,3.03715992
TMOD1,0.000171821,233,0.333333333,3.069011281
TGM4,0.000171145,197,0.333333333,3.061380226
UQCRC2,0.000172861,285,0.333333333,3.080623756
SI,0.000174459,317,0.333333333,3.098208361
KAL1,0.000167898,113,0.333333333,3.02388852
SMARCD2,0.000166889,86,0.333333333,3.01194426
CFHR4,0.000171057,224,0.333333333,3.060384871
FDX1,0.000172265,246,0.333333333,3.073988056
BARX2,0.000171939,224,0.333333333,3.070338421
CYTIP,0.000173611,291,0.333333333,3.088918381
BLCAP,0.000176367,383,0.333333333,3.118779031
ZNF132,0.000166667,91,0.333333333,3.00928998
C8G,0.000171556,224,0.333333333,3.066025216
CHRNE,0.00017188,227,0.333333333,3.069674851
EPB41,0.00018031,512,0.333333333,3.159920372
SLC25A20,0.00017191,220,0.333333333,3.070006636
GALK1,0.000170969,192,0.333333333,3.059389516
MSTN,0.000168719,122,0.333333333,3.033510285
CPM,0.000170184,169,0.333333333,3.050431321
RIPK1,0.000169549,160,0.333333333,3.04313205
SFMBT1,0.000168947,136,0.333333333,3.036164565
KDR,0.000175562,351,0.333333333,3.110152621
CTDSPL,0.000179662,476,0.333333333,3.153284672
EIF4B,0.00017059,196,0.333333333,3.055076311
RGL2,0.000172741,251,0.333333333,3.079296616
NPR3,0.000172801,248,0.333333333,3.079960186
GALK2,0.000172176,229,0.333333333,3.072992701
HOPX,0.000166945,93,0.333333333,3.01260783
MAP1LC3B,0.000170823,188,0.333333333,3.057730591
B9D1,0.000169119,128,0.333333333,3.038155275
EREG,0.000171174,205,0.333333333,3.061712011
MLEC,0.000169033,129,0.333333333,3.03715992
HSD17B10,0.00017584,368,0.333333333,3.113138686
LAMA3,0.000172771,264,0.333333333,3.079628401
KNG1,0.00017646,429,0.333333333,3.119774386
IFNA16,0.000180668,509,0.333333333,3.163570007
S100A4,0.000170503,191,0.333333333,3.054080956
FOXA1,0.000176523,387,0.333333333,3.120437956
SOSTDC1,0.000176274,372,0.333333333,3.117783676
CAV2,0.000169895,162,0.333333333,3.04711347
SREBF1,0.000168606,121,0.333333333,3.032183145
TRAF6,0.000173732,286,0.333333333,3.090245521
MYLK,0.000175654,356,0.333333333,3.111147976
TMEM8B,0.00016787,110,0.333333333,3.023556735
LHCGR,0.000180505,530,0.333333333,3.161911082
CSNK1E,0.000177117,414,0.333333333,3.126741871
DNAJC4,0.000169463,143,0.333333333,3.042136695
NTSR2,0.000183857,600,0.333333333,3.195421367
SCAP,0.000171556,205,0.333333333,3.066025216
ACTA1,0.000172682,256,0.333333333,3.078633046
ADH1B,0.000176429,404,0.333333333,3.119442601
STAU1,0.00017507,330,0.333333333,3.104844061
PCYT1B,0.000167757,92,0.333333333,3.022229595
FCGR1A,0.000169866,163,0.333333333,3.046781685
NUCB2,0.00017334,265,0.5,3.085932316
NRL,0.000171999,226,0.333333333,3.071001991
RIMS2,0.000173762,289,0.333333333,3.090577306
DYRK2,0.000177904,420,0.5,3.135036496
PAFAH2,0.000168634,124,0.333333333,3.03251493
EFEMP2,0.000171292,204,0.333333333,3.063039151
ELAVL1,0.000172117,235,0.333333333,3.072329131
CD40,0.000176087,363,0.333333333,3.115792966
CDC34,0.000168492,125,0.333333333,3.030856005
AGT,0.000176835,420,0.333333333,3.123755806
SCAMP3,0.000174703,312,0.333333333,3.100862641
SLC17A4,0.000172265,257,0.333333333,3.073988056
CPNE6,0.000174948,328,0.333333333,3.103516921
ASPA,0.000172176,238,0.333333333,3.072992701
GK,0.000172354,240,0.333333333,3.074983411
PIN1,0.0001734,279,0.333333333,3.086595886
BAD,0.000175346,340,0.333333333,3.107830126
SERPINF2,0.000176149,378,0.333333333,3.116456536
RPL19,0.000170648,195,0.333333333,3.055739881
AP4S1,0.000176243,372,0.5,3.117451891
NDUFAF1,0.000173521,293,0.333333333,3.087923026
STMN2,0.000178635,467,0.333333333,3.142667551
MATN3,0.000169147,146,0.333333333,3.03848706
PSD4,0.000171204,196,0.333333333,3.062043796
GPR162,0.000172891,257,0.333333333,3.080955541
PPP2R1A,0.00017138,217,0.333333333,3.064034506
SNPH,0.000168862,139,0.333333333,3.03516921
POFUT1,0.000169952,156,0.333333333,3.04777704
CTH,0.000178063,448,0.333333333,3.136695421
GNA13,0.000170911,201,0.333333333,3.058725946
SYNGR2,0.000169779,161,0.333333333,3.04578633
BZW1,0.000181324,535,0.333333333,3.170205707
MAPK8,0.000172831,259,0.333333333,3.080291971
PTPRN2,0.000178253,444,0.5,3.138686131
KIAA0040,0.00017449,305,0.333333333,3.098540146
SSTR4,0.000174095,302,0.333333333,3.094226941
ZNF189,0.00016909,138,0.333333333,3.03782349
IFNA10,0.000176118,356,0.333333333,3.116124751
RPS6KA2,0.000172951,265,0.333333333,3.081619111
COX5A,0.000176585,382,0.333333333,3.121101526
CRISP3,0.000170068,177,0.333333333,3.04910418
DACH1,0.000181521,546,0.333333333,3.172196417
ZNF516,0.000167001,95,0.333333333,3.0132714
CEP290,0.000164636,44,0.333333333,2.98473789
TFAP2B,0.000176491,381,0.333333333,3.120106171
PSMD13,0.000170155,194,0.333333333,3.050099536
STK10,0.000176803,398,0.333333333,3.123424021
CA11,0.000171468,222,0.333333333,3.065029861
SMR3B,0.000172087,232,0.333333333,3.071997346
TNPO1,0.000174886,319,0.333333333,3.102853351
AMT,0.000173883,297,0.333333333,3.091904446
NDUFV1,0.000171497,215,0.333333333,3.065361646
TM7SF2,0.000170155,174,0.333333333,3.050099536
HSPD1,0.000169119,160,0.333333333,3.038155275
KLK1,0.000170445,188,0.333333333,3.053417386
PRDX6,0.000174795,328,0.333333333,3.101857996
PARD6B,0.000167701,86,0.333333333,3.021566025
SLC1A5,0.000169693,149,0.333333333,3.044790975
CASK,0.000172384,242,0.333333333,3.075315196
PMVK,0.00016852,124,0.333333333,3.03118779
CDK18,0.000170532,171,0.333333333,3.054412741
SPINT1,0.000172801,255,0.333333333,3.079960186
HLA-DRA,0.000175809,372,0.333333333,3.112806901
CD33,0.00017337,269,0.333333333,3.086264101
LCN1,0.000168976,123,0.333333333,3.03649635
EI24,0.000170329,174,0.333333333,3.052090246
GABRG2,0.000174856,337,0.333333333,3.102521566
USP46,0.000170999,198,0.333333333,3.059721301
ITPKB,0.000181061,531,0.333333333,3.167551427
BFSP1,0.000168748,136,0.333333333,3.03384207
MYF5,0.000171969,230,0.333333333,3.070670206
FCGR2A,0.000170329,172,0.333333333,3.052090246
DENND4B,0.00017001,177,0.333333333,3.04844061
C21orf2,0.000169981,158,0.333333333,3.048108825
ARF1,0.000175747,352,0.333333333,3.112143331
PCSK1,0.000180083,516,0.333333333,3.157597877
KCNK3,0.000173822,292,0.333333333,3.091240876
CYFIP2,0.000181653,539,0.5,3.173523557
CD34,0.000176554,389,0.333333333,3.120769741
SDHB,0.000173822,291,0.333333333,3.091240876
SKIL,0.000173974,294,0.333333333,3.092899801
HK2,0.00017059,178,0.333333333,3.055076311
ITIH4,0.00017319,268,0.333333333,3.084273391
CRABP2,0.000171497,206,0.333333333,3.065361646
CHRNB1,0.000168776,120,0.333333333,3.034173855
GRM8,0.000171585,221,0.333333333,3.066357001
S100A5,0.000169779,161,0.333333333,3.04578633
SPN,0.000172622,246,0.333333333,3.077969476
KCNA5,0.000176835,390,0.333333333,3.123755806
GRM4,0.000182083,564,0.333333333,3.177836762
FTH1,0.000169262,146,0.333333333,3.0398142
DICER1,0.000176616,382,0.333333333,3.121433311
SZT2,0.000175254,332,0.333333333,3.106834771
TCF25,0.000168011,111,0.333333333,3.02521566
IRAK1,0.000170853,203,0.333333333,3.058062376
SKAP1,0.00018315,600,0.333333333,3.188453882
RRAGB,0.00017001,160,0.333333333,3.04844061
ACOX1,0.000171762,219,0.333333333,3.068347711
CTNND2,0.000186741,759,0.5,3.223291307
KLHL4,0.000169952,158,0.333333333,3.04777704
MYO7A,0.000172147,229,0.333333333,3.072660916
VTN,0.00017334,293,0.333333333,3.085932316
FABP2,0.000170969,200,0.333333333,3.059389516
PRKCE,0.000182749,589,0.5,3.184472462
CYP11B1,0.000171233,202,0.333333333,3.062375581
CYP24A1,0.000172592,245,0.333333333,3.077637691
MYT1L,0.000172771,248,0.333333333,3.079628401
COMP,0.00017135,207,0.333333333,3.063702721
GPT,0.000172951,265,0.333333333,3.081619111
BRINP1,0.000169607,157,0.333333333,3.04379562
RIPK2,0.000171145,202,0.333333333,3.061380226
WDR46,0.000172117,238,0.333333333,3.072329131
IGFBP1,0.000174978,349,0.333333333,3.103848706
FADS2,0.00017328,268,0.333333333,3.085268746
GPC1,0.000171116,196,0.333333333,3.061048441
AOAH,0.000175871,386,0.333333333,3.113470471
THPO,0.000170271,176,0.333333333,3.051426676
P2RX4,0.000174825,318,0.333333333,3.102189781
NRIP1,0.000176025,360,0.333333333,3.115129396
DSCR4,0.000171762,220,0.333333333,3.068347711
S100A11,0.00017334,277,0.333333333,3.085932316
AANAT,0.000176336,371,0.333333333,3.118447246
ATP5A1,0.000174917,339,0.333333333,3.103185136
CYP2A7,0.000173792,303,0.333333333,3.090909091
CES2,0.000171939,229,0.333333333,3.070338421
ELK1,0.00016909,127,0.333333333,3.03782349
UBE2B,0.000173702,285,0.5,3.089913736
SPTA1,0.000176398,398,0.333333333,3.119110816
NF2,0.000174155,301,0.333333333,3.094890511
ITPR1,0.000177936,432,0.333333333,3.135368281
MNT,0.000170126,173,0.333333333,3.04976775
AZU1,0.000174064,318,0.333333333,3.093895156
PYGM,0.000174703,333,0.333333333,3.100862641
SLC35A1,0.00017298,258,0.333333333,3.081950896
MAPKAPK3,0.000177525,411,0.333333333,3.131055076
LPL,0.000170882,194,0.333333333,3.058394161
IQGAP1,0.00017671,390,0.333333333,3.122428666
KLF9,0.000177085,415,0.333333333,3.126410086
STX4,0.000175193,334,0.333333333,3.106171201
MNDA,0.00017963,553,0.333333333,3.152952887
CDH12,0.000179437,475,0.5,3.150962177
CENPB,0.000170184,172,0.333333333,3.050431321
CABIN1,0.000171821,220,0.333333333,3.069011281
CHN1,0.000175316,353,0.333333333,3.107498341
MTUS2,0.000174125,299,0.333333333,3.094558726
FOLR2,0.000170358,180,0.333333333,3.052422031
UBE2D1,0.000175285,352,0.333333333,3.107166556
MS4A3,0.000165755,85,0.333333333,2.998341075
CITED1,0.000167673,112,0.333333333,3.02123424
MTTP,0.000178923,490,0.333333333,3.145653616
GSTM5,0.000174064,291,0.333333333,3.093895156
MUT,0.000173581,299,0.333333333,3.088586596
IDH1,0.000175932,371,0.333333333,3.114134041
DFFA,0.000168039,110,0.333333333,3.025547445
PRDX2,0.000170911,194,0.333333333,3.058725946
ADD2,0.000172236,232,0.333333333,3.073656271
OGDH,0.000178987,466,0.333333333,3.146317186
NKX2-5,0.000171792,229,0.333333333,3.068679496
ISL1,0.000185701,703,0.333333333,3.213337757
DIAPH1,0.000169779,150,0.333333333,3.04578633
UROD,0.000175377,360,0.333333333,3.108161911
TSPO,0.000177494,422,0.5,3.130723291
ZFHX2,0.000171674,210,0.333333333,3.067352356
C14orf1,0.000170184,179,0.333333333,3.050431321
FOXF1,0.000176087,371,0.333333333,3.115792966
UBB,0.000174398,310,0.333333333,3.097544791
TNK2,0.000173702,276,0.333333333,3.089913736
STX11,0.000177148,406,0.333333333,3.127073656
CPA2,0.000179179,472,0.333333333,3.148307896
ATP6V0A1,0.000177242,422,0.5,3.128069011
GCH1,0.000177999,426,0.333333333,3.136031851
CFHR2,0.00017322,287,0.333333333,3.084605176
CNGA3,0.000171409,214,0.333333333,3.064366291
MADD,0.000170503,180,0.333333333,3.054080956
CAMK1G,0.000174825,334,0.333333333,3.102189781
ABHD5,0.000177904,440,0.333333333,3.135036496
EDIL3,0.000178987,467,0.333333333,3.146317186
TAT,0.000175716,365,0.333333333,3.111811546
LGALS1,0.000172444,251,0.333333333,3.075978766
CDK10,0.00016714,91,0.333333333,3.014930325
NUBP1,0.000170619,176,0.333333333,3.055408096
ERBB2,0.000172592,247,0.333333333,3.077637691
TMED3,0.000175654,345,0.333333333,3.111147976
ABCB6,0.000170503,178,0.333333333,3.054080956
NMI,0.000172473,235,0.333333333,3.076310551
ENO3,0.000171674,229,0.333333333,3.067352356
ALCAM,0.000178317,454,0.333333333,3.139349701
CASP7,0.000169434,149,0.333333333,3.04180491
ZBTB17,0.000173792,281,0.333333333,3.090909091
ARHGEF16,0.000172147,224,0.333333333,3.072660916
RUFY3,0.000175747,356,0.333333333,3.112143331
ALOX15,0.000171939,229,0.333333333,3.070338421
PPEF1,0.000171292,213,0.333333333,3.063039151
FDFT1,0.000172384,239,0.333333333,3.075315196
CALB1,0.000170707,185,0.333333333,3.056403451
GABRA1,0.000176305,383,0.333333333,3.118115461
S100A9,0.000174004,347,0.333333333,3.093231586
APBB2,0.000179856,492,0.333333333,3.155275382
AMFR,0.000177999,427,0.5,3.136031851
ACTN1,0.000177494,431,0.5,3.130723291
RHOA,0.000172295,251,0.333333333,3.074319841
C1orf105,0.00016852,120,0.333333333,3.03118779
LPA,0.00017319,296,0.333333333,3.084273391
FAAH,0.000174368,306,0.333333333,3.097213006
PHGDH,0.000176087,363,0.333333333,3.115792966
VIPR1,0.000171438,210,0.333333333,3.064698076
BPI,0.000177148,416,0.333333333,3.127073656
SYP,0.000171438,211,0.333333333,3.064698076
CCNH,0.000171497,221,0.333333333,3.065361646
C14orf132,0.000175932,356,0.333333333,3.114134041
OPRL1,0.000171438,210,0.333333333,3.064698076
ZNF35,0.000170155,163,0.333333333,3.050099536
CNN3,0.00017618,373,0.333333333,3.116788321
CDO1,0.000174034,307,0.333333333,3.093563371
PRTN3,0.000173883,312,0.333333333,3.091904446
RNF19B,0.000174034,294,0.333333333,3.093563371
PROCR,0.000170126,167,0.333333333,3.04976775
PPP1R37,0.000164853,75,0.333333333,2.98739217
MAPK1,0.000176585,392,0.333333333,3.121101526
KRT33A,0.000172473,238,0.333333333,3.076310551
EMR1,0.000171585,227,0.333333333,3.066357001
DHX9,0.000170329,177,0.333333333,3.052090246
SLC18A3,0.00017135,199,0.333333333,3.063702721
MYOD1,0.000170068,159,0.333333333,3.04910418
UBA1,0.000175593,352,0.333333333,3.110484406
PPIF,0.000175131,335,0.333333333,3.105507631
ACTN2,0.000174186,304,0.333333333,3.095222296
CBR4,0.000172384,239,0.333333333,3.075315196
NCDN,0.000169119,134,0.333333333,3.038155275
FUCA1,0.000170794,200,0.333333333,3.057398806
NPHP1,0.000170853,184,0.333333333,3.058062376
TUSC3,0.000178126,432,0.333333333,3.137358991
CTRC,0.000172384,241,0.333333333,3.075315196
OAZ2,0.000172473,240,0.333333333,3.076310551
SYDE1,0.000174216,300,0.333333333,3.095554081
ZMYM3,0.000168947,122,0.333333333,3.036164565
DDC,0.00017328,285,0.333333333,3.085268746
PEX6,0.000169693,153,0.333333333,3.044790975
C3AR1,0.00017135,212,0.333333333,3.063702721
APC,0.000185598,695,0.5,3.212342402
ALDOB,0.00017337,291,0.333333333,3.086264101
NPY2R,0.000177525,416,0.333333333,3.131055076
SDF2,0.000166722,111,0.333333333,3.00995355
GTF3C1,0.000174764,325,0.333333333,3.101526211
SULF1,0.000167785,112,0.333333333,3.02256138
TFR2,0.000171438,205,0.333333333,3.064698076
TWF2,0.000169005,140,0.333333333,3.036828135
ATF3,0.000172354,246,0.333333333,3.074983411
MAN2A1,0.000176336,373,0.333333333,3.118447246
GLDC,0.00017331,271,0.333333333,3.085600531
IBSP,0.000176243,376,0.333333333,3.117451891
MICU1,0.00017138,199,0.333333333,3.064034506
MMP24,0.000169607,153,0.333333333,3.04379562
CACNA2D2,0.000174277,298,0.333333333,3.096217651
NDUFS4,0.000174186,308,0.333333333,3.095222296
MAPKBP1,0.000171585,211,0.333333333,3.066357001
ORC3,0.000170068,164,0.333333333,3.04910418
PTPRE,0.00017316,272,0.333333333,3.083941606
ODF1,0.000176523,378,0.333333333,3.120437956
PPOX,0.0001703,168,0.333333333,3.051758461
SLC11A1,0.000169463,169,0.333333333,3.042136695
GPR143,0.000172236,231,0.333333333,3.073656271
ACADS,0.000175469,353,0.333333333,3.109157266
PMP22,0.00018044,517,0.333333333,3.161247512
GUCY2D,0.000170445,176,0.333333333,3.053417386
SLC35D1,0.000171057,195,0.333333333,3.060384871
PDLIM1,0.000173974,301,0.333333333,3.092899801
RGS19,0.000170213,163,0.333333333,3.050763106
REM1,0.000177179,406,0.333333333,3.127405441
CHMP2A,0.000178031,425,0.333333333,3.136363636
ATP6V1G2,0.000170213,162,0.333333333,3.050763106
FAM105A,0.000170999,199,0.333333333,3.059721301
TEP1,0.000168577,116,0.333333333,3.03185136
MAP3K10,0.000175316,335,0.333333333,3.107498341
MCM3AP,0.000171438,204,0.333333333,3.064698076
PSMD8,0.000174338,331,0.333333333,3.096881221
IARS,0.0001734,289,0.333333333,3.086595886
EDC4,0.000172592,241,0.333333333,3.077637691
ST8SIA5,0.000171409,210,0.333333333,3.064366291
PPFIA2,0.000181127,543,0.333333333,3.168214997
C5,0.000176491,421,0.333333333,3.120106171
ACP5,0.00017325,269,0.333333333,3.084936961
PET112,0.000185151,646,0.5,3.208029197
TUBB2B,0.000169033,129,0.333333333,3.03715992
P2RX1,0.000170823,193,0.333333333,3.057730591
NT5C2,0.000181324,524,0.5,3.170205707
TFRC,0.000174307,313,0.333333333,3.096549436
PRR4,0.000171292,203,0.333333333,3.063039151
TM4SF5,0.000177274,400,0.333333333,3.128400796
DHRS1,0.000170068,160,0.333333333,3.04910418
SDHA,0.000170474,193,0.333333333,3.053749171
KRT83,0.000169291,131,0.333333333,3.040145985
PSMF1,0.000172265,236,0.333333333,3.073988056
HOXC4,0.000172384,239,0.333333333,3.075315196
ZYX,0.000171733,231,0.333333333,3.068015926
MGAT3,0.00017328,273,0.333333333,3.085268746
KRT31,0.000173853,294,0.333333333,3.091572661
ITGB6,0.000175562,356,0.333333333,3.110152621
LAPTM5,0.000178699,468,0.333333333,3.143331121
RNASE3,0.000174795,340,0.333333333,3.101857996
C2CD2L,0.000171086,198,0.333333333,3.060716656
EXT2,0.000172325,234,0.333333333,3.074651626
TARDBP,0.000170358,171,0.333333333,3.052422031
SLC24A1,0.000164528,65,0.333333333,2.98341075
GLRB,0.000175131,341,0.333333333,3.105507631
DNAJB9,0.000175716,345,0.333333333,3.111811546
TAP2,0.000169492,138,0.333333333,3.04246848
IFITM3,0.000169779,152,0.333333333,3.04578633
TRAK2,0.000175254,340,0.333333333,3.106834771
PTPRG,0.000177368,409,0.5,3.129396151
LBX1,0.000176647,381,0.333333333,3.121765096
APOM,0.000171821,238,0.333333333,3.069011281
MXRA8,0.000169262,141,0.333333333,3.0398142
LHFPL2,0.000173822,286,0.333333333,3.091240876
PEA15,0.000170736,184,0.333333333,3.056735236
DDO,0.000169147,134,0.333333333,3.03848706
ATP6V1C1,0.000170823,197,0.333333333,3.057730591
ATP2A2,0.00017618,375,0.333333333,3.116788321
DDX51,0.000170271,160,0.333333333,3.051426676
MYH7,0.000173792,302,0.333333333,3.090909091
RHAG,0.000172712,276,0.333333333,3.078964831
GALE,0.000171233,201,0.333333333,3.062375581
ADRB3,0.000169291,152,0.333333333,3.040145985
ADAMTSL2,0.000175162,333,0.333333333,3.105839416
HIST1H2AG,0.000163934,36,0.333333333,2.97611148
FLII,0.000171851,228,0.333333333,3.069343066
PRLR,0.00017307,259,0.333333333,3.082946251
CH25H,0.000170213,179,0.333333333,3.050763106
GPR176,0.000166806,76,0.333333333,3.010948905
ELAVL4,0.000174886,333,0.333333333,3.102853351
EPX,0.00017319,270,0.333333333,3.084273391
CD40LG,0.000171527,203,0.333333333,3.065693431
GRK6,0.000171057,199,0.333333333,3.060384871
MYO1A,0.000170882,208,0.333333333,3.058394161
ALDH3B2,0.000172236,230,0.333333333,3.073656271
ZFP36L1,0.000181291,553,0.333333333,3.169873922
PDE4D,0.000181653,559,0.5,3.173523557
NSDHL,0.00016975,168,0.333333333,3.045454545
GH1,0.000170068,167,0.333333333,3.04910418
CDIPT,0.000174398,308,0.333333333,3.097544791
ATP1B1,0.000173611,286,0.333333333,3.088918381
DAPK2,0.000173581,280,0.333333333,3.088586596
OR7A5,0.000169664,169,0.333333333,3.04445919
ARF3,0.00017094,199,0.333333333,3.059057731
CDA,0.000178031,465,0.333333333,3.136363636
CYP11A1,0.00017319,273,0.333333333,3.084273391
ZNF384,0.000170329,167,0.333333333,3.052090246
LECT1,0.000174398,308,0.333333333,3.097544791
SORD,0.000171939,222,0.333333333,3.070338421
AGAP2,0.000171792,213,0.333333333,3.068679496
MTHFS,0.000179759,501,0.333333333,3.154280027
STAR,0.000175871,376,0.333333333,3.113470471
SULT1A1,0.000172533,253,0.333333333,3.076974121
E2F2,0.000176523,384,0.333333333,3.120437956
SLC8A1,0.000180343,519,0.333333333,3.160252157
SYT1,0.000183621,663,0.5,3.193098872
SEC31A,0.000177651,420,0.333333333,3.132382216
TBCD,0.000172236,231,0.333333333,3.073656271
CA2,0.000174277,311,0.333333333,3.096217651
KIF5A,0.00017135,208,0.333333333,3.063702721
SCG5,0.000175439,358,0.333333333,3.108825481
SUPT6H,0.000172533,246,0.333333333,3.076974121
KATNA1,0.000169348,139,0.333333333,3.040809555
GPR15,0.000170155,175,0.333333333,3.050099536
C6,0.000177305,431,0.333333333,3.128732581
MCC,0.000174277,299,0.333333333,3.096217651
TMEM187,0.000168209,117,0.333333333,3.027538155
SLIT1,0.000172951,264,0.333333333,3.081619111
MDFI,0.000171321,199,0.333333333,3.063370936
ANXA10,0.000175009,330,0.333333333,3.104180491
GPM6A,0.000183184,616,0.333333333,3.188785667
EDN2,0.000176929,396,0.333333333,3.124751161
NELL1,0.000180897,516,0.333333333,3.165892502
APOF,0.000170271,194,0.333333333,3.051426676
TYROBP,0.000176056,407,0.333333333,3.115461181
PPIA,0.000168691,139,0.333333333,3.0331785
SSX5,0.000165645,92,0.333333333,2.997013935
ALPK3,0.000170532,177,0.333333333,3.054412741
TENM1,0.000173461,280,0.333333333,3.087259456
YAP1,0.00017331,275,0.333333333,3.085600531
ARMC6,0.000170358,172,0.333333333,3.052422031
HINT1,0.000174186,299,0.333333333,3.095222296
YWHAQ,0.000174642,328,0.333333333,3.100199071
RAB3B,0.000177715,419,0.333333333,3.133045786
CHRNB2,0.000173974,299,0.333333333,3.092899801
YWHAE,0.000173671,297,0.333333333,3.089581951
KRIT1,0.000166085,82,0.333333333,3.002322495
KRT32,0.00017135,208,0.333333333,3.063702721
URM1,0.000169952,159,0.333333333,3.04777704
NKX2-8,0.000169895,168,0.333333333,3.04711347
KRT15,0.000174368,303,0.333333333,3.097213006
BRS3,0.000177022,403,0.333333333,3.125746516
GABRD,0.000171174,204,0.333333333,3.061712011
CYBB,0.000172682,247,0.333333333,3.078633046
RALGDS,0.00017059,185,0.333333333,3.055076311
PRKACB,0.000174795,329,0.333333333,3.101857996
COL4A4,0.000168634,110,0.333333333,3.03251493
ALG13,0.000173974,291,0.333333333,3.092899801
CTSG,0.000173581,292,0.333333333,3.088586596
FCER1A,0.0001731,268,0.333333333,3.083278036
TK2,0.000170271,171,0.333333333,3.051426676
NKG7,0.000174307,324,0.333333333,3.096549436
NEDD8,0.000173611,291,0.333333333,3.088918381
DGAT1,0.000172354,236,0.333333333,3.074983411
CDC42,0.000171204,200,0.333333333,3.062043796
MVP,0.000172206,236,0.333333333,3.073324486
USP15,0.000177336,414,0.333333333,3.129064366
PTGER1,0.000170068,158,0.333333333,3.04910418
SPAG7,0.00017001,166,0.333333333,3.04844061
SLC22A24,0.000173611,277,0.333333333,3.088918381
GRB2,0.000178603,473,0.333333333,3.142335766
TRIM58,0.000169405,151,0.333333333,3.041473125
GCG,0.000173461,280,0.333333333,3.087259456
ARSA,0.000174034,296,0.333333333,3.093563371
PPM1H,0.000164474,61,0.333333333,2.98274718
NOL4,0.000175377,350,0.333333333,3.108161911
HPGD,0.000174429,316,0.333333333,3.097876576
SDC4,0.000172295,236,0.333333333,3.074319841
PTH1R,0.000174307,301,0.333333333,3.096549436
RAC1,0.000169808,167,0.333333333,3.046118115
MAP3K11,0.000174886,324,0.333333333,3.102853351
SRGN,0.000172295,292,0.333333333,3.074319841
C1orf95,0.000166334,78,0.333333333,3.00530856
MAST2,0.000168805,139,0.333333333,3.03450564
UBE2E1,0.000173883,293,0.333333333,3.091904446
SYT5,0.000170474,179,0.333333333,3.053749171
ALDH6A1,0.000169722,161,0.333333333,3.04512276
ATP5L,0.000170648,177,0.333333333,3.055739881
HAX1,0.000173551,287,0.333333333,3.088254811
PNPLA6,0.000172444,240,0.333333333,3.075978766
BRD3,0.000168634,117,0.333333333,3.03251493
FGF8,0.000173461,277,0.333333333,3.087259456
DNAH7,0.000172058,227,0.333333333,3.071665561
PMAIP1,0.000170358,179,0.333333333,3.052422031
HMOX1,0.00017191,228,0.333333333,3.070006636
RSAD2,0.000168067,107,0.333333333,3.02587923
ZZEF1,0.000172325,242,0.333333333,3.074651626
APAF1,0.000175623,354,0.333333333,3.110816191
STK3,0.000173792,286,0.333333333,3.090909091
SLC4A4,0.000180278,502,0.333333333,3.159588587
MLLT11,0.000170794,190,0.333333333,3.057398806
ATP6V1B2,0.000172741,265,0.333333333,3.079296616
AKR7A3,0.000170242,181,0.333333333,3.051094891
CRTAP,0.000176243,364,0.333333333,3.117451891
TNNC2,0.000170213,180,0.333333333,3.050763106
PARVB,0.000172176,226,0.333333333,3.072992701
CYHR1,0.000168124,94,0.333333333,3.0265428
GEM,0.000170561,185,0.333333333,3.054744526
IGBP1,0.000172444,244,0.333333333,3.075978766
SERPINB7,0.000170387,185,0.333333333,3.052753816
APBA1,0.000175408,346,0.333333333,3.108493696
CCDC86,0.000174581,310,0.333333333,3.099535501
CRP,0.000175377,375,0.333333333,3.108161911
ATXN7L1,0.000176741,393,0.333333333,3.122760451
KRT1,0.000173913,294,0.333333333,3.092236231
CCNA1,0.000173551,278,0.333333333,3.088254811
IL7,0.000176585,380,0.333333333,3.121101526
MC2R,0.000171939,219,0.333333333,3.070338421
NOL3,0.000170911,197,0.333333333,3.058725946
UNC119,0.000169635,156,0.333333333,3.044127405
PLAUR,0.000172354,252,0.333333333,3.074983411
SNX3,0.000172473,254,0.333333333,3.076310551
GPX1,0.000173762,295,0.333333333,3.090577306
ZFR2,0.000163586,64,0.333333333,2.971798275
DOPEY2,0.000170969,188,0.333333333,3.059389516
PDE3B,0.000169291,134,0.333333333,3.040145985
F2,0.000170561,184,0.333333333,3.054744526
AMPD3,0.000170155,170,0.333333333,3.050099536
MMP3,0.000174581,312,0.333333333,3.099535501
ANXA3,0.000186532,737,0.333333333,3.221300597
PGD,0.000183587,616,0.333333333,3.192767087
ELAVL2,0.000175131,343,0.333333333,3.105507631
CDSN,0.000169233,135,0.333333333,3.039482415
