gene name,Degree unDir,EigenVector unDir
CLEC12A,63,0.0034747839882379554
KIAA1598,432,0.029646669035929253
ELAC1,285,0.0191779375387471
CSGALNACT2,144,0.008063505614378783
GSTK1,183,0.010065266496029499
DPP9,167,0.011112690526834687
REC8,119,0.006967501173258285
ULK3,147,0.010322710840601842
ROGDI,163,0.00956937463245138
USB1,164,0.010428990760944726
FN3KRP,33,0.002235885102661794
NDUFA10,273,0.018581293042206286
FYCO1,398,0.025923725122758385
MAT2B,228,0.015214379488723843
PATL1,80,0.005096148596389263
TAOK1,121,0.007621324820538752
ACER3,141,0.009544868845977439
STK11IP,47,0.0023634057420599515
TET2,395,0.02687555267093462
FBRS,55,0.002319780463438758
HINT2,243,0.014179902342065445
YPEL3,96,0.005608591613113023
SERGEF,172,0.011299669032988728
FHOD1,143,0.008451424589740195
VPS16,140,0.009174426250742372
NDUFA13,138,0.006778528324210256
TUBGCP6,103,0.004917488269783982
TECPR1,45,0.001695573286655893
CPNE2,114,0.006486162830780603
SIRT7,240,0.01285735789562433
AURKAIP1,113,0.006252030560930434
APOBR,164,0.007665090563545642
C12orf10,198,0.01047518619528465
NADSYN1,121,0.006279199417329459
CCDC107,35,0.0017429765590070566
YWHAG,307,0.020536854406060644
FBRSL1,17,0.001015603620284154
FUNDC1,187,0.01304688025539627
HM13,258,0.018844513684914275
FBXO8,525,0.03550210181470045
KIF13A,401,0.026234825574667067
NETO2,255,0.01718302462896687
ECHDC2,216,0.012211081536955172
C1orf85,37,0.0021500215755010706
CYP2U1,108,0.007550992107570791
KBTBD3,55,0.003881261777327769
ARRB1,346,0.021551191539513688
PI4KA,199,0.012031849319964072
PRR14,107,0.005434431806247695
EGLN1,262,0.016781564503646335
ZDHHC7,238,0.014696059730801087
CERS2,106,0.005899200161598669
TRPS1,262,0.017740922929830098
SCNM1,142,0.007890059126495638
CORO7,133,0.007382419844134803
ALKBH3,227,0.015614817272254805
DUSP22,119,0.006432815229349837
LOXL4,62,0.004151595634224139
MARC1,234,0.016373835278110774
DNAJC5,52,0.003807609922734588
SNCAIP,243,0.016876592232954152
ATCAY,83,0.005622228000930047
ATP13A2,110,0.007083196303204203
ARHGAP24,467,0.0315283864630904
MLXIPL,175,0.011156545092415288
CLIC6,289,0.02160342848019521
NTF4,99,0.005993952867057661
RASL12,214,0.014863181454481008
C19orf52,29,0.0014861793804743337
AADAT,226,0.014436089349536413
RAB3D,67,0.004643394249079726
PLEKHG6,220,0.014338111288796866
ACSS3,190,0.012394263091954166
PGAM5,296,0.020427304140649596
PYROXD2,158,0.010471212033492546
A1BG,75,0.004797225127867177
KLC2,159,0.010552701489060557
PNPO,183,0.012476197047251027
DYDC1,31,0.001690036945827479
RNF32,123,0.007412943998248978
BBS7,77,0.0054029090221798
ZNF682,50,0.002343361844283283
UPB1,254,0.01276209997996252
PRMT8,421,0.0290875347029217
CHST4,235,0.01421291565098504
FXYD7,128,0.007440564471573905
OGDHL,269,0.017592711208282756
WDR52,94,0.005813275529851584
PLEKHS1,179,0.010183791070871044
EPS8L1,93,0.0049128129056062765
LOXHD1,113,0.007933191767171483
ADH4,230,0.012242537928597209
ESX1,69,0.004849302086373995
OTOF,330,0.021031962018431202
NDUFA4L2,59,0.002911415300620516
SLC30A2,104,0.00687366153366123
PTPN23,63,0.004319959962735547
PPP1R1B,98,0.006237303437506308
APOL5,174,0.011585510887962567
CPED1,316,0.021003031489044498
DEFB126,47,0.0032106509333194506
NLRP12,128,0.008331862380362251
DLX6,129,0.00894839597670168
KCNH4,151,0.009760239336368916
TBC1D17,111,0.0061061085339909026
TFCP2L1,272,0.018170727309491007
SEC14L4,86,0.005974686357544614
GFI1B,137,0.007596907456969435
ASIC4,57,0.003157895696509548
MEFV,436,0.024529090637167385
PPARGC1A,380,0.02512877841111338
MARK1,297,0.021451917527533414
WNK2,128,0.008675018783068202
NOSTRIN,317,0.022179769314849097
DAK,120,0.006618987281131678
LAMP5,178,0.01006732196285215
OSBP2,197,0.01313055709312284
RAB17,168,0.010194440898998104
GDF9,75,0.00398868633065408
CABP2,149,0.008663571483667946
NARFL,140,0.007647220002743665
ARPP21,432,0.028882306665242257
PKD2L1,215,0.013128134397416343
LRRK1,86,0.00529048437698239
SLC25A21,579,0.03918987603715419
GPR88,166,0.01083017456620656
ALDH8A1,389,0.024381522242266418
SLC27A5,248,0.014690090852558747
PRDM9,79,0.0035530965638782383
SLC30A10,370,0.02469481073908132
APOA2,249,0.014545541881844015
SLC7A10,93,0.00625913286325374
TMEM176B,401,0.024651423006924574
MANSC1,198,0.012435452101774592
DMGDH,287,0.01801608548988978
A2M,231,0.015124047349527294
CFHR5,126,0.00765170308670775
PRDM5,332,0.02198957712606036
TEX2,387,0.02686417594770056
DOCK7,283,0.01946007150053213
HRH3,115,0.007563440070930694
SLC22A7,153,0.008644080586402975
PRDM11,175,0.011930253080505502
PGPEP1,102,0.005525974101227222
RTP3,245,0.014661229388100017
MILR1,51,0.0026034106731450935
ZNF668,72,0.0034422666681152227
USHBP1,94,0.005823070153477214
BBS12,136,0.009663085559329682
ALOXE3,79,0.004639362709700493
ANGPT4,111,0.0065614341144390066
GSTA3,293,0.018648117923249885
GFRA4,132,0.007940805443858367
C7orf43,226,0.014864130606641867
ABCC11,43,0.0031001584726678202
RAB25,170,0.01040756390485222
PPARGC1B,39,0.0027809410763963253
MST1,184,0.010451745413918467
CAMKV,234,0.015445708373365698
RERGL,322,0.021551893886276968
TMEM176A,110,0.006225618903787295
CORIN,196,0.01278522754931486
G6PC2,129,0.007080597148643383
MARVELD3,121,0.007653570386380211
BHMT2,117,0.007290371908017301
A1CF,626,0.03886285569919825
WNT5B,204,0.0138632274637122
POMT2,178,0.011265051221040682
BRSK1,57,0.004265895589675667
KCNA7,87,0.004594356657174732
SIGLEC5,255,0.015507500701250093
NIPSNAP3B,141,0.008996625540602014
HEMGN,188,0.01012865767533014
MTA2,108,0.007083148443459136
IL1RAPL2,218,0.014235001826570292
MAP1LC3A,150,0.009734495559361102
DNAJA4,251,0.016368903737349613
COL27A1,175,0.012328512965417189
PRB3,152,0.006994504022241223
TMEM59L,167,0.012017819650802281
HHLA2,170,0.010915348865877162
UCK1,54,0.00311542710306718
B4GALT7,108,0.005435663149554803
ORM1,366,0.021448710274866868
SH3BGRL2,201,0.012820302048798695
CYP46A1,153,0.010161036269140118
EFCAB6,354,0.02538584678253917
TTPAL,100,0.006857290155432592
BCO2,107,0.005903457389296344
OGFOD2,65,0.0033177474304587995
SLC22A9,194,0.01434983510171852
TRIM54,93,0.005831148806929167
RAB3IL1,224,0.013927777441290073
MEX3D,33,0.0026023714372217133
ABCG5,259,0.016596490234344882
SLCO1B3,257,0.016332664955562598
TOLLIP,313,0.021182010102871095
PDE7B,438,0.02918504866313135
INF2,106,0.0061447588519459246
CAMK2D,657,0.042868697953548654
SPATC1L,318,0.021208148901662092
B3GNT4,71,0.0037993053348428485
CORT,120,0.006737913685048935
C3,246,0.013252295549926196
SIRT4,55,0.0032907132832717587
DNAAF3,24,0.0015682048252789944
RETN,212,0.010118399628751724
MYO3B,230,0.017098600710325564
NPC1L1,161,0.010873870391515628
CSRNP3,195,0.0135960234246376
OXTR,172,0.010703532497607963
RASAL1,131,0.007905569573385217
NCS1,241,0.016607196217671535
SORCS1,328,0.02316833213197671
RBFOX1,864,0.056339938800931105
TSPEAR,194,0.014211546321098554
ADAMTS7,85,0.005627773863973329
FLVCR2,276,0.020395120489851964
LRFN2,285,0.02107023980904432
WDR16,111,0.007899667332184375
DBNDD1,171,0.010580154027269037
OBP2A,30,0.001702739473471388
AK5,406,0.026883406322183015
GNG3,419,0.024536996262148635
CSRNP1,255,0.016984823619559036
REEP6,104,0.005964272649028862
LACRT,100,0.005785496612516388
FSCB,298,0.018553603370771898
ALX4,121,0.007945512714285553
SLC41A2,430,0.029674399340337096
EHF,169,0.010523488478173559
ERN2,61,0.003251047433404762
TRMT61A,77,0.00499120798885149
EBI3,73,0.004384915482067897
DNAJC28,299,0.021010675180550855
TMEM38A,242,0.015326685736967481
ODAM,96,0.0052126039725353505
DPEP3,133,0.008068227885888436
EMR3,158,0.009870539020596631
C6orf15,91,0.004903393210973258
NT5C,40,0.0017171321981387555
SLC22A16,130,0.007928361870906866
PGBD5,357,0.024234969247808484
STARD10,82,0.005305293181098848
HBQ1,234,0.013766567195513247
SMR3A,118,0.0069127545019129774
C7orf69,104,0.0051940625144946085
SUFU,200,0.01334225528353429
PGLYRP3,115,0.007527935653765595
TTC38,83,0.004987421525007013
CEACAM21,141,0.008848880220425624
ETNK2,217,0.012214631653708325
SYBU,420,0.028935052106323397
SLAMF8,79,0.004389216445402362
HKDC1,169,0.011703560529453306
FBXO2,99,0.005368657013404156
PCTP,190,0.012405771507324357
TMOD2,153,0.01062303303831809
CCDC88B,103,0.0053932756438341365
HDAC10,60,0.0032426818986179867
APOA5,96,0.005916473689037717
DAB1,718,0.0460558359668942
HOXC8,96,0.004651824946136231
CYP4F3,149,0.009604893466756952
HSPB8,172,0.011504418021453725
RNF128,269,0.01741315968683897
MAP6,168,0.011580622085396066
DECR2,117,0.007065842306308788
BMP15,308,0.019394328433518578
ACAD10,108,0.006459435720867638
GSX1,50,0.003398016675899223
B9D2,77,0.004035674367440008
KCNN2,498,0.032702032059151884
TSGA10,201,0.013835365484287732
ESPN,48,0.002572725461427889
METTL2B,21,0.0015337055340644413
SCIN,80,0.005096048753299421
GSG1,92,0.0057156991143606575
NPDC1,70,0.004060043117423901
CTD-3193O13.9,54,0.0026761082694303872
ABTB1,89,0.00500511939220973
STXBP6,414,0.02952994016028785
EVA1B,195,0.011902490593098633
MTCP1,46,0.002903769672526518
FERMT1,112,0.0067831897700460775
HEY1,196,0.012146499659117316
SENP8,85,0.006125913089974009
PRG3,213,0.01129845909812364
IL25,49,0.0025545553787594093
MMAB,117,0.0067222403467277
DGAT2,125,0.00775464806324372
EPS8L2,124,0.00772648817540652
KLHL26,69,0.0034571770049488895
C2orf54,225,0.01508085014448934
HFE2,227,0.015942686003749172
MYOT,193,0.01223337553607875
ATP8B4,283,0.01922330615813599
PLA2G12B,195,0.011425893947365063
ODF3L2,201,0.011943812507827913
RPRM,877,0.048586324738030214
RAB26,167,0.011205810712540485
STRA6,134,0.008589909967248111
NKIRAS1,117,0.008234846632268778
ASPN,319,0.021026796091555812
RSPH6A,114,0.007003566997953179
PDZD4,26,0.0017825402567543276
SLC46A1,17,0.0012617691662316262
TLR4,461,0.0318179299130439
ADAMTS13,47,0.002893953192836017
CGN,138,0.008522841971352774
PLGLB2,182,0.01150791627561639
TMEM53,158,0.009479390043312554
TMEM140,224,0.013589551877456111
FRS2,67,0.004395714362641136
GSC2,61,0.002817780711610271
NTM,132,0.009006069209955364
RFPL3,365,0.02098843625472601
MLPH,199,0.010973595349161713
USH1G,94,0.0064039655181783225
IL22RA1,133,0.007290971815850831
RAVER1,26,0.0014885995648565623
SNX22,100,0.006106860099159516
A4GALT,107,0.005877215764412173
RFPL2,105,0.0061269992078756864
INSL6,179,0.012037622623770283
RMDN2,199,0.014960113473738771
TMEM2,70,0.004115543368423543
C2orf61,221,0.015908732814261115
ZDHHC24,29,0.0011340402269247635
GLTPD2,29,0.0015687685803517928
DLK2,91,0.005111506953304532
CFL2,161,0.010418281368720868
C20orf26,218,0.01535384506307594
CARD9,126,0.006926531520807306
ST6GALNAC5,400,0.027563116362642366
VSIG10,59,0.003515166124972223
LHX3,153,0.00925468953251627
ARHGDIG,182,0.011393191306201535
SRCIN1,378,0.02801623393964649
PQLC2,52,0.003206354068550959
GRAMD1C,111,0.006971322860544897
HUNK,383,0.02608850869466074
UPK3B,223,0.01495811833583982
ENKD1,51,0.0020506289339021553
GPC6,576,0.03933207445909811
SLC35D3,38,0.0025768828207021355
KRT23,126,0.007686782073312773
ANKRD35,52,0.0032481166446711967
CXorf36,224,0.013981190698314898
C7orf10,500,0.034341840561625245
ST6GALNAC6,179,0.012307884316390865
SIL1,220,0.013617420729286001
LENEP,83,0.0038889685578741983
SLC25A47,44,0.002632307446661744
STMN4,186,0.012765212932193163
RILP,115,0.007374774905170165
SLC23A1,39,0.002204103522880311
CNKSR3,193,0.014654293976411588
TNFSF18,265,0.01861891498755769
SH3TC2,301,0.020986402860159046
ZNF34,46,0.002719397641245844
ART5,84,0.005184063138061065
VSX1,52,0.0029729832493747784
UCP1,258,0.017735194367660412
HDHD3,167,0.00833309118073647
C17orf70,36,0.0013635925735141108
SLC25A23,121,0.007902091558933323
WNT3,117,0.008049070505771664
VRTN,214,0.014145280862722643
PRSS21,89,0.005416163080298272
ATAD3A,70,0.0036477357201875472
TMEM132D,300,0.022258418831303025
CYP39A1,327,0.02230963904146065
TREX2,178,0.009847502151941995
OTUD7B,44,0.0029803180959925924
ANKRD2,153,0.008986207747569764
IL17RC,106,0.0058318108540862355
G6PD,117,0.006248522524728154
MPND,102,0.005201826786800059
PMFBP1,280,0.019406496059996756
PLA2G3,54,0.002932023992385511
GALNT6,157,0.010490821685792405
SLC5A7,120,0.008377669717413359
VPREB3,133,0.007739246289198153
GPR110,263,0.01691317213857577
CCR10,102,0.004704816622509463
ZSCAN5A,109,0.007279017516052242
NOC4L,72,0.003440925989815978
FZD4,292,0.01842595526303496
DYX1C1,272,0.02001160951739979
CARD14,109,0.0069461372069397915
CMAS,195,0.012791131524497158
FOXRED2,80,0.006016479702364167
PCDH11X,272,0.01958934052176945
DENND5B,314,0.02243432301982711
ANGPTL3,133,0.008096683352424682
ACOT12,50,0.0028956793734005804
POPDC3,262,0.016360969442996073
SLC24A3,375,0.025211203566699224
ACPT,91,0.0050288443575774834
TUBAL3,130,0.007589069240843328
PIGS,49,0.002901872657278184
MYPN,86,0.004839017184547698
FBXO27,56,0.0037371357297236547
KANSL1L,33,0.002003859545282593
KRTAP3-1,29,0.0016741445712408502
GRHL2,240,0.015921911747190483
SCG3,277,0.018444568363811416
FAM196A,27,0.0016979375962038617
DPF3,641,0.044837828905587705
TM6SF2,76,0.004462274890348352
SIRPG,42,0.0027945341262008575
ZNF354C,222,0.016161981271802413
TRDN,471,0.03031878217683855
OPALIN,115,0.007366924767869546
LHFPL4,41,0.002563482449576141
ISLR2,49,0.002929118390573269
FTCD,110,0.006635390540138832
MUC13,156,0.009764271813328826
CDHR2,159,0.010205808483696947
ANAPC2,68,0.003676934370407348
EXOC3L4,24,0.0011651098371676073
CBLN2,190,0.01349200892948562
SH2D4B,120,0.007717958374781396
OPA3,247,0.01613029918409214
PROK1,89,0.005293520117717732
EPS8L3,309,0.020126665192353833
MRO,481,0.0339256889110496
TYSND1,37,0.0018034348295484272
SLC12A8,245,0.01573580162916067
NEK11,333,0.0228413258248609
CRYBA2,142,0.008652601215596847
SAMD4B,97,0.005906170233798951
CAPN10,101,0.006081999007738506
GCNT3,181,0.010775028676584603
SLC25A22,68,0.004430396170857734
CXorf57,91,0.0072266886492153995
SEPT5,44,0.003622751221886688
C4B,132,0.008833053941381858
ACTBL2,20,0.0013768361632507384
ORM2,242,0.01349214369184778
ACOT2,110,0.0076782782571107
CNTF,86,0.004073216217509778
NR1D1,294,0.02050176661741149
FBXO17,101,0.006819909542814865
CFHR1,148,0.00792560190145376
NUDT8,20,0.0011728750893318111
ACAD11,217,0.015429145873118312
HBA1,108,0.006744033995894318
WASH4P,22,6.43645250371937E-4
AGMO,229,0.015282447661696105
SFTPA1,71,0.005412385691156935
DHRS4,113,0.00666021944280797
UBE2V1,143,0.0100390305346966
HIST2H2AB,10,9.627702053808783E-4
NMNAT1,77,0.0053858151992203585
RHOXF2,161,0.010328025841211305
H3F3A,169,0.011592752060288682
KLC1,176,0.012290430539603414
APOC4,112,0.008569341810932303
C4A,185,0.012697262060845224
MT-ND4,3,3.657702622663984E-4
MT-ND5,2,1.9739704796100616E-4
NME1-NME2,51,0.003605562641490766
TNFRSF6B,20,8.039476239444846E-4
