Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,gene name,node type,Radiality unDir,score,Stress unDir
4386.882492,7.135093577,-1415,1.77E-04,427,0.333333333,0.02802613,IDS,result,3.130391506,3.24E-04,151272
3130.401536,8.133712983,-1507,1.75E-04,324,0.333333333,0.020704389,CLIC5,result,3.098871931,3.24E-04,96306
4906.846439,7.3858016,-1397,1.78E-04,443,0.333333333,0.028648521,BCHE,result,3.136031851,3.24E-04,174258
2539.508488,8.538104268,-1557,1.73E-04,277,0.333333333,0.016402643,XPO7,result,3.083609821,3.24E-04,79402
2612.566333,7.335650804,-1508,1.75E-04,327,0.333333333,0.021422869,ALDH7A1,result,3.099867286,3.23E-04,91104
7576.297398,9.189802782,-1368,1.79E-04,465,0.333333333,0.028916078,DOK2,result,3.146317186,3.23E-04,229826
2864.849624,9.463299836,-1558,1.73E-04,273,0.333333333,0.016139327,PTS,result,3.083278036,3.23E-04,86768
3180.999465,10.37685164,-1555,1.73E-04,271,0.333333333,0.014577278,CST3,result,3.083278036,3.23E-04,83290
1543.703201,9.794376059,-1626,1.71E-04,194,0.333333333,0.011419093,LRIT1,result,3.058394161,3.23E-04,48518
311.0041471,10.08019048,-1776,1.67E-04,85,0.333333333,0.005175333,CYLD,result,3.010948905,3.23E-04,9408
2387.681725,10.74790313,-1597,1.72E-04,224,0.333333333,0.012741015,BTBD2,result,3.070338421,3.22E-04,74996
3553.356068,7.655371104,-1448,1.76E-04,376,0.333333333,0.025685756,BCKDHB,result,3.119110816,3.22E-04,127256
4095.262025,8.314527255,-1469,1.76E-04,356,0.333333333,0.022421033,ZNF507,result,3.112475116,3.22E-04,136800
4485.974118,9.649177239,-1473,1.76E-04,345,0.333333333,0.02165494,APLP1,result,3.110816191,3.22E-04,136854
2552.186636,10.01666301,-1581,1.72E-04,243,0.333333333,0.013592832,BSG,result,3.075646981,3.22E-04,76314
1835.262692,11.89696817,-1642,1.70E-04,179,0.333333333,0.009771107,MZF1,result,3.053085601,3.22E-04,79756
2720.773599,10.41408591,-1587,1.72E-04,242,0.333333333,0.011994152,IKBKG,result,3.073656271,3.22E-04,66654
1797.088426,7.380141585,-1560,1.73E-04,268,0.333333333,0.017715925,ACADL,result,3.082614466,3.22E-04,63990
6617.394808,11.35549673,-1463,1.76E-04,357,0.333333333,0.019729808,CCS,result,3.114797611,3.22E-04,207556
2333.112661,7.191235956,-1544,1.74E-04,297,0.333333333,0.018749947,HMGCR,result,3.087923026,3.22E-04,74636
1608.93656,7.577252201,-1564,1.73E-04,255,0.333333333,0.018181353,SPRED2,result,3.081287326,3.21E-04,62008
1277.595407,8.681829575,-1635,1.71E-04,195,0.333333333,0.011999903,MDH2,result,3.057730591,3.21E-04,48844
2088.008417,7.442693847,-1544,1.74E-04,284,0.5,0.018115522,SV2A,result,3.087923026,3.21E-04,71836
3074.605658,8.370164303,-1514,1.74E-04,310,0.333333333,0.01922132,SPINK4,result,3.096217651,3.21E-04,93206
1376.195119,12.05156074,-1664,1.70E-04,154,0.333333333,0.008065556,NACAD,result,3.048108825,3.21E-04,40240
547.7053775,7.395373499,-1679,1.70E-04,148,0.333333333,0.01020923,SLC12A5,result,3.04313205,3.21E-04,20190
12454.80002,8.499912828,-1240,1.83E-04,620,0.5,0.035726989,GYPC,result,3.188785667,3.21E-04,373788
7264.483549,8.057046905,-1346,1.80E-04,496,0.333333333,0.031362351,MBP,result,3.153616457,3.21E-04,228510
4297.715346,8.503952863,-1443,1.77E-04,379,0.333333333,0.025292424,SKI,result,3.121433311,3.21E-04,140694
764.4671833,10.74768611,-1694,1.69E-04,129,0.333333333,0.007173616,AQP3,result,3.03583278,3.21E-04,18680
2392.313622,9.406355217,-1582,1.72E-04,235,0.333333333,0.01273682,TP53TG5,result,3.073988056,3.21E-04,65546
4127.975059,7.526958843,-1425,1.77E-04,402,0.333333333,0.027167515,MICAL2,result,3.127405441,3.20E-04,143202
4530.249363,7.372578577,-1392,1.78E-04,433,0.333333333,0.030323001,HLF,result,3.137690776,3.20E-04,168978
5527.225167,7.377464935,-1356,1.79E-04,475,0.333333333,0.033154429,NLGN1,result,3.150298607,3.20E-04,212262
390.6745764,7.47729874,-1720,1.67E-04,116,0.333333333,0.007298198,PMCH,result,3.010948905,3.20E-04,13526
2854.262515,10.44127755,-1563,1.73E-04,255,0.333333333,0.014461124,MST1R,result,3.081619111,3.19E-04,76232
947.8073511,8.901034453,-1663,1.70E-04,161,0.333333333,0.009565147,KRT13,result,3.04844061,3.19E-04,32660
6195.477194,7.779662496,-1368,1.79E-04,474,0.5,0.029964948,ACO1,result,3.146317186,3.19E-04,198396
2801.418426,8.553631405,-1529,1.74E-04,296,0.333333333,0.018163456,SLC22A6,result,3.091904446,3.19E-04,85942
207.1267203,10.01871185,-1778,1.65E-04,71,0.333333333,0.003802212,KIAA0125,result,2.98871931,3.18E-04,5390
1769.666031,9.179724756,-1623,1.71E-04,210,0.333333333,0.010554615,TNNC1,result,3.061712011,3.18E-04,50262
1424.482899,7.415743942,-1596,1.72E-04,233,0.333333333,0.015332434,OSMR,result,3.070670206,3.17E-04,47760
822.8103529,9.407535011,-1692,1.69E-04,143,0.333333333,0.006953962,LGALS9,result,3.03185136,3.17E-04,19946
4263.131747,8.759310024,-1468,1.76E-04,359,0.333333333,0.02095916,CAPN1,result,3.113138686,3.17E-04,128206
3483.41844,8.127333337,-1475,1.76E-04,345,0.333333333,0.023184605,TSN,result,3.110816191,3.17E-04,112180
2421.93772,7.608038246,-1522,1.74E-04,304,0.333333333,0.020341257,PLA2G5,result,3.095222296,3.16E-04,84738
537.1367556,6.485212976,-1668,1.69E-04,154,0.333333333,0.010690588,ACSM2A,result,3.036164565,3.16E-04,21106
2322.483345,8.86384751,-1559,1.73E-04,266,0.333333333,0.016262022,DAAM2,result,3.081950896,3.16E-04,69720
797.8767127,8.895283306,-1721,1.68E-04,139,0.333333333,0.00726636,UFD1L,result,3.02919708,3.16E-04,22342
3137.483238,7.271931059,-1467,1.76E-04,368,0.333333333,0.024640841,MASP1,result,3.112806901,3.16E-04,115636
1252.643457,8.737698238,-1657,1.70E-04,180,0.333333333,0.008729061,RPL12,result,3.050431321,3.15E-04,31306
2873.861014,10.01718432,-1573,1.73E-04,251,0.333333333,0.012918988,BAG6,result,3.078301261,3.15E-04,100178
3764.481724,8.795895131,-1491,1.75E-04,329,0.333333333,0.019290603,CACNA1B,result,3.105507631,3.14E-04,111480
6478.858088,9.107115634,-1399,1.78E-04,427,0.333333333,0.026392864,LHX1,result,3.135700066,3.14E-04,213734
1104.509945,11.2039603,-1716,1.68E-04,134,0.333333333,0.006263876,ERAL1,result,3.030856005,3.14E-04,33450
3406.634379,8.547169852,-1482,1.75E-04,334,0.333333333,0.022600589,RFX3,result,3.107830126,3.14E-04,111700
9302.110564,10.31849539,-1392,1.78E-04,426,0.333333333,0.022434474,C22orf31,result,3.137690776,3.14E-04,272222
1737.612268,10.38375885,-1616,1.71E-04,202,0.333333333,0.011567434,HMOX2,result,3.064034506,3.14E-04,52128
2799.559498,8.701952163,-1536,1.74E-04,288,0.333333333,0.017712002,HMGB2,result,3.090577306,3.14E-04,80538
3257.417768,12.4722345,-1582,1.72E-04,234,0.333333333,0.013840876,TELO2,result,3.075315196,3.14E-04,143386
567.7973422,10.52720781,-1713,1.69E-04,113,0.333333333,0.007161071,HIST1H1D,result,3.03185136,3.13E-04,21124
571.2283812,9.822808225,-1711,1.68E-04,115,0.333333333,0.005957467,KANK3,result,3.020902455,3.13E-04,15554
4408.889096,7.445318594,-1398,1.78E-04,423,0.333333333,0.029769157,KCND3,result,3.136031851,3.13E-04,168328
619.1042874,10.51396143,-1708,1.69E-04,117,0.333333333,0.006567169,GLI1,result,3.033510285,3.13E-04,17160
3164.736652,8.340608357,-1510,1.75E-04,318,0.333333333,0.019616789,FOXO1,result,3.099203716,3.13E-04,95246
1057.645882,9.327343656,-1646,1.71E-04,174,0.333333333,0.01119723,GIMAP5,result,3.054080956,3.12E-04,33416
1959.001897,9.517878781,-1590,1.72E-04,228,0.333333333,0.014073257,MMP7,result,3.071997346,3.12E-04,58654
1861.271725,7.367871515,-1573,1.72E-04,256,0.333333333,0.015903183,GRM3,result,3.076310551,3.12E-04,59400
4994.321221,9.642620718,-1478,1.76E-04,360,0.333333333,0.01997192,PSTPIP1,result,3.109489051,3.12E-04,166830
7366.297424,7.377702816,-1309,1.81E-04,540,0.333333333,0.03481522,AHR,result,3.165892502,3.11E-04,253298
2744.046084,7.457940807,-1494,1.75E-04,338,0.333333333,0.02245648,F5,result,3.103848706,3.11E-04,99766
964.6267649,7.350368739,-1627,1.71E-04,198,0.333333333,0.013238969,CYP3A4,result,3.060384871,3.11E-04,41214
345.1975039,12.37500798,-1763,1.67E-04,78,0.333333333,0.004684316,GTPBP10,result,3.01526211,3.11E-04,11964
2102.818155,7.014088308,-1553,1.73E-04,288,0.333333333,0.017917117,DPYSL3,result,3.084936961,3.11E-04,71492
9728.73147,7.99446264,-1238,1.83E-04,597,0.5,0.040329573,MGAT5,result,3.189449237,3.11E-04,364418
1430.489283,8.386994222,-1604,1.72E-04,218,0.333333333,0.013874753,PI3,result,3.066688786,3.11E-04,47870
1330.873513,7.394873718,-1601,1.72E-04,221,0.333333333,0.013849111,KCNJ4,result,3.066688786,3.11E-04,44912
1473.463318,8.243281207,-1605,1.72E-04,220,0.333333333,0.013690174,TIE1,result,3.066025216,3.11E-04,46922
1151.79002,9.224751728,-1639,1.70E-04,181,0.333333333,0.011010753,CDX2,result,3.053417386,3.11E-04,33798
4201.265311,9.190954261,-1467,1.76E-04,353,0.333333333,0.022621163,GRB7,result,3.113138686,3.11E-04,134098
7490.299081,8.994859852,-1393,1.78E-04,453,0.333333333,0.027081686,FMO4,result,3.138022561,3.10E-04,256386
3547.637266,7.646431282,-1462,1.76E-04,365,0.333333333,0.024479118,DDX6,result,3.115129396,3.10E-04,122194
1097.085555,7.171818889,-1619,1.71E-04,211,0.333333333,0.013918827,GNAI3,result,3.063039151,3.10E-04,40432
763.7425657,7.504266523,-1654,1.70E-04,172,0.333333333,0.011506935,OXCT1,result,3.04910418,3.10E-04,25980
2144.560456,8.359952264,-1556,1.73E-04,265,0.333333333,0.017141471,COL6A3,result,3.082614466,3.10E-04,67366
930.781179,9.019941159,-1689,1.69E-04,145,0.333333333,0.006936872,MBD3,result,3.0398142,3.10E-04,27208
991.2977496,11.23301789,-1682,1.69E-04,143,0.333333333,0.007654732,TP53I3,result,3.042136695,3.09E-04,29188
2980.029188,8.770479369,-1524,1.74E-04,299,0.333333333,0.019101937,ZNF423,result,3.094558726,3.09E-04,91828
438.8197115,10.41448319,-1723,1.68E-04,103,0.333333333,0.006374798,IAH1,result,3.02853351,3.09E-04,12608
2707.624267,8.717844131,-1541,1.73E-04,284,0.333333333,0.017783131,CGA,result,3.085932316,3.09E-04,85672
6322.863609,8.139397363,-1365,1.79E-04,461,0.5,0.030936079,DAAM1,result,3.147312541,3.09E-04,225400
2345.801754,7.557183706,-1528,1.74E-04,301,0.333333333,0.020141197,AXL,result,3.093231586,3.09E-04,79460
1375.363737,10.10311608,-1638,1.71E-04,181,0.333333333,0.010622127,TSC22D4,result,3.055076311,3.09E-04,40102
3426.324129,9.91417173,-1515,1.74E-04,300,0.333333333,0.0193452,TARBP2,result,3.097213006,3.09E-04,132062
1196.298457,10.15650947,-1665,1.70E-04,159,0.333333333,0.009126694,ZNF593,result,3.04777704,3.09E-04,39364
9727.245404,8.461569804,-1294,1.81E-04,550,0.333333333,0.033968581,SLC2A1,result,3.170869277,3.08E-04,314084
2948.707932,8.868988219,-1529,1.74E-04,294,0.333333333,0.017813636,USH1C,result,3.092236231,3.08E-04,95380
1968.332249,9.300202868,-1584,1.72E-04,237,0.333333333,0.014175977,DNPEP,result,3.074651626,3.08E-04,58734
2515.97251,9.042728166,-1553,1.73E-04,266,0.333333333,0.016725464,IRF6,result,3.084936961,3.08E-04,79902
1161.342521,10.86119441,-1672,1.70E-04,158,0.333333333,0.008196543,RASSF1,result,3.045454545,3.07E-04,33616
3430.835867,9.253691724,-1508,1.75E-04,306,0.333333333,0.018397038,FAM127A,result,3.099867286,3.07E-04,110500
6214.683369,8.348881149,-1380,1.79E-04,449,0.5,0.029367577,SPOCK3,result,3.142335766,3.07E-04,244032
1228.496779,9.557438631,-1659,1.70E-04,174,0.333333333,0.008733291,LCN2,result,3.04379562,3.07E-04,30098
118.6719337,10.25080989,-1899,1.63E-04,52,0.333333333,0.003011615,MIOS,result,2.97013935,3.07E-04,2754
678.5006554,8.75620758,-1687,1.69E-04,140,0.333333333,0.009352961,KIAA0907,result,3.04047777,3.07E-04,21348
5025.067166,9.187413412,-1463,1.76E-04,368,0.333333333,0.022002438,GRHPR,result,3.114797611,3.07E-04,163860
7423.299402,8.283003334,-1339,1.80E-04,503,0.333333333,0.031198875,CEBPA,result,3.155938952,3.07E-04,241240
1896.841171,7.688302151,-1546,1.73E-04,271,0.333333333,0.019496153,ASIC1,result,3.087259456,3.06E-04,71810
4793.804794,9.260719588,-1463,1.76E-04,362,0.333333333,0.02157583,ATG9A,result,3.114797611,3.06E-04,136412
1910.158108,7.565168634,-1586,1.72E-04,246,0.333333333,0.012106805,IFI30,result,3.071001991,3.06E-04,59336
1836.078719,7.957191467,-1580,1.72E-04,251,0.333333333,0.015638863,UBE2I,result,3.075978766,3.06E-04,60902
2006.248224,11.0890524,-1612,1.71E-04,204,0.333333333,0.011634777,GDPD5,result,3.064034506,3.06E-04,51324
2341.293431,11.30147948,-1604,1.72E-04,214,0.333333333,0.011539951,ERN1,result,3.068015926,3.06E-04,59668
1747.932633,9.236012409,-1595,1.72E-04,223,0.333333333,0.013657194,MPL,result,3.070338421,3.06E-04,54012
1249.808611,12.07203512,-1670,1.70E-04,148,0.333333333,0.007464099,RHBDD3,result,3.046118115,3.06E-04,38592
1287.514787,8.883051139,-1624,1.71E-04,197,0.333333333,0.011989332,CRYBB1,result,3.060053086,3.05E-04,39118
3311.637563,6.508793044,-1461,1.76E-04,391,0.333333333,0.025243603,DNAJC6,result,3.114797611,3.05E-04,121630
1441.238636,12.14345166,-1671,1.70E-04,154,0.333333333,0.007514444,DGCR14,result,3.04578633,3.05E-04,36638
5137.126252,10.33128562,-1480,1.75E-04,339,0.333333333,0.020087269,TSC2,result,3.109157266,3.05E-04,211476
332.5023965,9.304964166,-1738,1.66E-04,96,0.333333333,0.005947876,AJAP1,result,3.006967485,3.05E-04,9780
608.9439836,7.886657994,-1694,1.69E-04,140,0.333333333,0.008058494,PLN,result,3.03384207,3.05E-04,19892
200.4396436,8.924074439,-1773,1.65E-04,71,0.333333333,0.004453541,FAM189A1,result,2.989714665,3.05E-04,6172
742.2745908,10.10165585,-1686,1.69E-04,132,0.333333333,0.008317467,CLDN18,result,3.03649635,3.05E-04,25766
1268.15329,9.806977685,-1656,1.70E-04,174,0.333333333,0.009163002,PEBP1,result,3.050763106,3.05E-04,33462
985.6219561,11.1410879,-1684,1.69E-04,139,0.333333333,0.008062088,TMEM186,result,3.041473125,3.05E-04,25370
1153.582179,9.047956472,-1669,1.70E-04,173,0.333333333,0.009376741,DRG1,result,3.0464499,3.05E-04,31236
1299.757538,8.633745092,-1623,1.71E-04,202,0.333333333,0.012540966,PPT1,result,3.061712011,3.05E-04,46320
3208.731312,8.514127061,-1518,1.74E-04,309,0.333333333,0.019164836,RPE65,result,3.095554081,3.04E-04,100780
5939.401946,8.610259104,-1410,1.78E-04,424,0.333333333,0.027878019,PVRL3,result,3.132382216,3.04E-04,223016
2717.393923,8.412809475,-1536,1.74E-04,296,0.333333333,0.018486194,CKMT2,result,3.090577306,3.04E-04,81874
2859.328669,7.301698244,-1484,1.75E-04,339,0.333333333,0.023947505,TRIM24,result,3.107830126,3.04E-04,106118
1571.347555,8.387477059,-1608,1.71E-04,220,0.333333333,0.012177731,IL1B,result,3.064034506,3.04E-04,43726
1459.366796,8.806627992,-1612,1.71E-04,211,0.333333333,0.013931976,SERPINB2,result,3.063702721,3.04E-04,46424
2118.585486,8.121078875,-1550,1.73E-04,271,0.333333333,0.018040617,DIO2,result,3.085932316,3.04E-04,71500
4067.595109,9.174568412,-1474,1.76E-04,343,0.333333333,0.022681958,CALB2,result,3.111147976,3.04E-04,130602
5821.436755,7.571683897,-1363,1.79E-04,473,0.333333333,0.031214433,CPVL,result,3.147976111,3.04E-04,207280
7355.440549,8.92960202,-1381,1.79E-04,455,0.5,0.02715311,MYOM1,result,3.142003981,3.04E-04,234172
2571.42068,8.026518461,-1543,1.74E-04,291,0.333333333,0.01822747,TRIM9,result,3.088254811,3.03E-04,81098
2770.66722,6.47269052,-1501,1.75E-04,347,0.333333333,0.021576518,SLC9A6,result,3.102189781,3.03E-04,93670
4427.06207,10.93061805,-1511,1.75E-04,304,0.333333333,0.016343889,ADRBK1,result,3.098871931,3.03E-04,124854
2432.476996,9.043393486,-1554,1.73E-04,267,0.333333333,0.015943392,HAP1,result,3.084273391,3.03E-04,72724
348.7784529,11.05407919,-1740,1.67E-04,88,0.333333333,0.005127698,TET3,result,3.01459854,3.03E-04,9524
1620.479959,9.666228162,-1620,1.71E-04,202,0.333333333,0.012319039,PCDH8,result,3.060716656,3.03E-04,68302
751.3129505,9.256713255,-1692,1.69E-04,139,0.333333333,0.007305111,KCNMB1,result,3.031519575,3.02E-04,18818
3148.58638,7.638271594,-1481,1.75E-04,345,0.333333333,0.023414328,SEMA3C,result,3.108493696,3.02E-04,114884
91.97719722,8.038918017,-1850,1.65E-04,55,0.333333333,0.003615842,UBXN2B,result,2.986396815,3.02E-04,3060
728.5361869,9.445665833,-1682,1.69E-04,141,0.333333333,0.009050132,GRAP2,result,3.042136695,3.02E-04,21902
1604.759666,9.138425541,-1621,1.71E-04,207,0.333333333,0.010486697,CTSW,result,3.062375581,3.02E-04,45348
10624.1974,7.87858584,-1248,1.83E-04,610,0.333333333,0.037961406,EGFR,result,3.186131387,3.02E-04,334906
3651.888622,8.021615478,-1473,1.76E-04,353,0.333333333,0.022852718,SARS,result,3.111479761,3.01E-04,119988
5640.52999,9.301127219,-1434,1.77E-04,395,0.333333333,0.023566852,HEXA,result,3.123424021,3.01E-04,190464
1276.303526,9.475145182,-1634,1.71E-04,182,0.333333333,0.011055709,FABP3,result,3.058062376,3.01E-04,35952
709.4741878,8.073118046,-1670,1.70E-04,158,0.333333333,0.010866019,ADAM17,result,3.046118115,3.01E-04,25648
12943.6114,9.246405492,-1262,1.82E-04,577,0.5,0.033858489,CYLC2,result,3.181486397,3.01E-04,396754
649.4815603,10.00089014,-1717,1.68E-04,123,0.333333333,0.00606386,SRPK3,result,3.03052422,3.01E-04,15920
1089.326192,8.207898983,-1636,1.71E-04,191,0.333333333,0.01184293,IL13RA1,result,3.057398806,3.00E-04,34252
402.1693473,9.484900655,-1742,1.67E-04,104,0.333333333,0.005605987,CCDC69,result,3.016257465,3.00E-04,11176
304.859487,9.031791207,-1734,1.68E-04,96,0.333333333,0.006365933,CRCP,result,3.024883875,3.00E-04,10132
4092.963931,8.328317423,-1458,1.76E-04,369,0.333333333,0.024558888,CARTPT,result,3.116124751,3.00E-04,144876
775.1876229,10.16179463,-1697,1.69E-04,135,0.333333333,0.007820083,TCEAL1,result,3.03715992,3.00E-04,19438
1246.561375,11.47687637,-1664,1.70E-04,153,0.333333333,0.007994808,ZBTB7B,result,3.048108825,3.00E-04,31586
5757.891005,7.063469408,-1354,1.79E-04,493,0.333333333,0.03267039,GRM7,result,3.150962177,3.00E-04,211060
735.2312538,10.06923334,-1687,1.69E-04,138,0.333333333,0.00804476,ATF5,result,3.04047777,3.00E-04,20032
285.5703437,9.391316726,-1828,1.65E-04,75,0.333333333,0.003250239,TAF1C,result,2.993696085,2.99E-04,7532
1057.155811,9.966859881,-1659,1.70E-04,166,0.333333333,0.010004251,BRD4,result,3.04976775,2.99E-04,30402
4813.182723,8.97491648,-1465,1.76E-04,365,0.333333333,0.021358935,MAG,result,3.114134041,2.99E-04,150532
662.0466853,11.11581831,-1711,1.67E-04,112,0.333333333,0.00608961,HIST1H4I,result,3.017584605,2.99E-04,17610
1932.344132,6.265148897,-1565,1.73E-04,284,0.333333333,0.015374374,CTSS,result,3.076974121,2.99E-04,64776
2551.347804,8.413586056,-1544,1.73E-04,281,0.333333333,0.017288063,NPAS1,result,3.086927671,2.99E-04,77270
1500.378211,11.03270828,-1641,1.71E-04,174,0.333333333,0.009259046,GAL3ST1,result,3.054412741,2.99E-04,35942
333.8485919,8.794784333,-1796,1.66E-04,85,0.333333333,0.003604797,CPSF1,result,3.004313205,2.99E-04,10846
2951.380212,9.924244773,-1553,1.73E-04,266,0.333333333,0.015817329,DDN,result,3.083941606,2.98E-04,83168
2212.459617,10.55046164,-1605,1.72E-04,212,0.333333333,0.011497266,SSTR5,result,3.067684141,2.98E-04,59588
1469.194303,9.578302967,-1628,1.71E-04,193,0.333333333,0.012308752,ZNF75D,result,3.060053086,2.98E-04,43836
1977.922424,10.82068213,-1625,1.71E-04,192,0.333333333,0.009228762,MAN2C1,result,3.061048441,2.98E-04,64480
2413.227203,9.184330548,-1563,1.73E-04,257,0.333333333,0.016058386,ISCU,result,3.081619111,2.98E-04,78762
4673.75017,8.133180045,-1451,1.76E-04,389,0.333333333,0.023545939,KCNJ10,result,3.118447246,2.98E-04,144276
1146.996262,9.219065433,-1641,1.70E-04,176,0.333333333,0.010614551,TMEM257,result,3.051758461,2.98E-04,34470
1058.465371,9.577300229,-1657,1.70E-04,166,0.333333333,0.009842116,KDM4B,result,3.050431321,2.97E-04,28666
2806.277742,8.437785705,-1530,1.74E-04,291,0.333333333,0.017544178,FGF4,result,3.092236231,2.97E-04,90628
5208.87963,8.18313599,-1423,1.77E-04,417,0.333333333,0.025563883,ABCG2,result,3.128069011,2.97E-04,157400
1079.389011,8.980611075,-1647,1.70E-04,175,0.333333333,0.011327192,SLC25A12,result,3.053749171,2.97E-04,32026
2357.445327,10.11593528,-1590,1.72E-04,231,0.333333333,0.011972663,MFSD10,result,3.072660916,2.97E-04,63714
2033.250111,9.058050192,-1600,1.72E-04,233,0.333333333,0.013216698,EIF3H,result,3.069343066,2.96E-04,62392
5027.246002,8.522779369,-1423,1.77E-04,400,0.333333333,0.02661295,PLCL2,result,3.128069011,2.96E-04,181228
413.1089104,9.522779343,-1721,1.68E-04,106,0.333333333,0.006632711,CD84,result,3.02919708,2.96E-04,12442
2157.488477,8.538123575,-1556,1.73E-04,264,0.333333333,0.0175013,SOX21,result,3.082946251,2.96E-04,71308
2009.422544,10.01977618,-1608,1.72E-04,218,0.333333333,0.012150515,LMNA,result,3.066688786,2.96E-04,62382
3532.14818,7.795563054,-1507,1.75E-04,339,0.333333333,0.01954022,PSMA4,result,3.100199071,2.96E-04,112194
2859.038979,9.135100592,-1541,1.74E-04,281,0.5,0.017434531,HSPA4L,result,3.088918381,2.96E-04,89026
2244.435499,8.174736604,-1551,1.73E-04,272,0.333333333,0.017478604,ABCA4,result,3.084936961,2.96E-04,72788
2304.784481,10.07357065,-1591,1.72E-04,227,0.333333333,0.011909511,CLCN7,result,3.072329131,2.95E-04,67534
645.634652,10.7635831,-1702,1.68E-04,121,0.333333333,0.007479291,CX3CR1,result,3.030192435,2.95E-04,21370
1640.426009,8.089437419,-1589,1.72E-04,238,0.333333333,0.015687815,INPP4A,result,3.072992701,2.95E-04,61156
4314.774654,7.582377494,-1436,1.77E-04,401,0.333333333,0.025322691,KIT,result,3.123755806,2.95E-04,138864
894.2929054,8.577311982,-1655,1.70E-04,165,0.333333333,0.010744187,IFNA21,result,3.046118115,2.95E-04,27572
891.0022189,6.117045302,-1673,1.70E-04,185,0.333333333,0.00883883,NDUFS3,result,3.04512276,2.95E-04,28022
2846.337197,9.764428,-1549,1.73E-04,271,0.333333333,0.016570737,ZNF592,result,3.085932316,2.95E-04,95728
3453.110618,7.794378213,-1494,1.75E-04,341,0.333333333,0.021292459,PDLIM3,result,3.104512276,2.95E-04,107970
782.9729406,7.958955731,-1677,1.70E-04,157,0.333333333,0.009423438,UBE2N,result,3.04379562,2.94E-04,23128
9570.852469,7.865245906,-1264,1.82E-04,582,0.5,0.036479389,GOT2,result,3.180822827,2.94E-04,318866
396.2061398,8.392244049,-1725,1.68E-04,108,0.333333333,0.006202828,PHKG1,result,3.0199071,2.94E-04,12964
19032.57605,7.219122604,-1023,1.91E-04,863,0.333333333,0.053704626,PPP3CA,result,3.260783013,2.94E-04,626742
920.0905565,10.66839714,-1684,1.69E-04,140,0.333333333,0.00798458,ARID3A,result,3.041473125,2.94E-04,24970
1617.504083,8.359438355,-1600,1.72E-04,228,0.333333333,0.013998447,IL1R2,result,3.066357001,2.94E-04,54416
2090.195062,8.926082194,-1565,1.73E-04,255,0.333333333,0.016911656,TBC1D2B,result,3.080955541,2.94E-04,69852
3449.980976,8.112043695,-1487,1.75E-04,341,0.333333333,0.020772097,TLR2,result,3.106834771,2.94E-04,109364
7238.419711,8.164143462,-1354,1.79E-04,488,0.5,0.030135613,DAB2,result,3.150962177,2.94E-04,236440
3744.232175,7.612026662,-1461,1.76E-04,373,0.333333333,0.023759344,LIPA,result,3.115461181,2.93E-04,125294
12250.85055,7.596366719,-1191,1.85E-04,667,0.5,0.0419495,UQCRFS1,result,3.205043132,2.93E-04,411606
2751.961451,8.64020614,-1535,1.74E-04,288,0.333333333,0.018384026,CALCOCO2,result,3.090909091,2.93E-04,88520
3742.449254,7.144508352,-1477,1.76E-04,373,0.333333333,0.022341446,TTN,result,3.110152621,2.93E-04,122628
2208.690064,8.35181294,-1551,1.73E-04,265,0.333333333,0.016908943,LPO,result,3.085600531,2.93E-04,75724
2376.161482,8.064791913,-1565,1.73E-04,273,0.333333333,0.014134164,BCL2L1,result,3.080955541,2.93E-04,66150
653.9965175,9.794418193,-1709,1.69E-04,128,0.333333333,0.0074169,THAP11,result,3.0331785,2.93E-04,18140
4908.59806,7.843422934,-1407,1.78E-04,422,0.333333333,0.027893733,CTNNA1,result,3.133377571,2.92E-04,171254
4134.519836,7.866116612,-1442,1.77E-04,386,0.333333333,0.026155744,TBC1D4,result,3.121765096,2.92E-04,151084
3276.466342,10.38896142,-1554,1.73E-04,266,0.333333333,0.014290175,PALM,result,3.084605176,2.92E-04,83616
1760.118988,9.676420295,-1608,1.71E-04,210,0.333333333,0.01268051,NPPA,result,3.063370936,2.92E-04,53394
9984.53092,8.931029666,-1311,1.81E-04,536,0.333333333,0.032339706,MGMT,result,3.165228932,2.92E-04,300880
6454.351584,8.215331481,-1382,1.79E-04,461,0.333333333,0.02777113,EIF4A1,result,3.141672196,2.92E-04,204982
2087.316814,8.702924615,-1578,1.73E-04,250,0.333333333,0.015323345,FOSL2,result,3.076642336,2.92E-04,67604
1703.809211,8.849923557,-1593,1.72E-04,230,0.333333333,0.013752288,E2F4,result,3.071665561,2.91E-04,50034
253.7661732,8.947976337,-1738,1.67E-04,86,0.333333333,0.005429157,HOXD9,result,3.01194426,2.91E-04,9532
11435.71888,8.733057688,-1261,1.82E-04,581,0.5,0.035478413,DRD5,result,3.181818182,2.91E-04,377516
1419.63185,9.57902268,-1623,1.71E-04,193,0.333333333,0.0122357,SALL2,result,3.061712011,2.91E-04,42406
4874.513996,8.051191618,-1416,1.77E-04,412,0.333333333,0.028216825,NDN,result,3.130391506,2.91E-04,174032
3672.213995,7.186236375,-1451,1.76E-04,381,0.333333333,0.025643109,DOCK4,result,3.118779031,2.91E-04,128636
752.6631374,8.570185891,-1670,1.69E-04,151,0.333333333,0.009397603,IFNA8,result,3.041473125,2.91E-04,23050
