gene name,Betweenness unDir,Stress unDir
TTN,3742.449254,122628
LPO,2208.690064,75724
BCL2L1,2376.161482,66150
THAP11,653.9965175,18140
CTNNA1,4908.59806,171254
TBC1D4,4134.519836,151084
PALM,3276.466342,83616
NPPA,1760.118988,53394
MGMT,9984.53092,300880
EIF4A1,6454.351584,204982
FOSL2,2087.316814,67604
E2F4,1703.809211,50034
HOXD9,253.7661732,9532
DRD5,11435.71888,377516
SALL2,1419.63185,42406
NDN,4874.513996,174032
DOCK4,3672.213995,128636
IFNA8,752.6631374,23050
GPA33,7255.209771,210640
ZNF177,990.1407125,22556
OR5I1,414.0920565,12414
LUZP2,5126.843931,175168
HIST1H1T,392.3703252,14108
SELPLG,4681.253623,132120
AKR1A1,1018.399282,28712
REEP2,2322.898454,67578
GLUL,3692.964209,170248
PRKAB1,1387.356811,40392
NAIP,400.4829667,10222
RTN2,2244.09,68528
CALM2,1220.350005,40404
GNAT2,454.9293088,16082
SRP54,2077.445935,73778
PGAM1,1155.839976,35596
PER2,842.2731738,23108
SLC7A7,2710.157361,81440
XK,945.5978062,28956
SERPINB8,1153.518501,36236
SPRR1B,1106.72,32872
HCN2,1828.109633,54614
CRYM,2603.122035,84550
NDUFA9,3462.898454,113506
PSMB5,1801.469122,50584
ARHGEF10,675.6168585,21038
FBXL2,5643.937413,189044
RARRES3,1664.536746,46324
TTLL12,1158.263681,27274
MINPP1,1720.922236,48232
ITGA7,890.7996575,31430
GABRB2,13218.48514,429816
GABARAP,2753.855242,79414
ALG3,940.4728133,31662
HTR1E,9164.137995,301864
CPD,1743.39339,56600
KCNV2,1349.285274,48036
PLCD1,479.3637625,14804
MECP2,194.6135402,5172
SMAD6,5183.245793,172618
PES1,886.7838134,23620
TSNAX,1193.959266,38272
CAMLG,2132.95735,72784
AIF1,1928.683624,65228
ALPPL2,819.1178949,27426
B3GNT1,11211.963,356088
PNLIP,3844.117873,120962
SCG2,3354.034877,124176
NR0B1,738.4583642,20504
PSME3,702.2940884,21592
NR3C2,4408.351821,160110
RET,6230.190409,214010
GABRB3,5460.386479,188968
CCL4,922.1975211,37784
MTA1,2037.2099,70804
BCAM,1668.328413,58708
HDAC4,1485.05939,47832
VASP,1839.333681,51804
MLN,2735.022225,77534
FGL2,978.7958051,29946
PSMB8,1871.772467,49236
SLC31A2,4333.091498,122802
WT1,478.0991017,12416
RAC2,3361.048169,112308
MAP3K5,4493.02,157766
PDPK1,3293.783824,103918
ADA,1059.343073,29820
ABCB11,645.825182,24082
SERPINA6,2253.572482,85430
AP1S1,1370.467846,42564
FOLR3,2277.324826,70766
NR4A2,1626.644947,48818
POLA2,581.1638908,16870
NR2E1,1600.289122,52760
CRY2,784.7391503,23300
KIF1B,5658.035382,193462
MINK1,385.2024166,10650
RPL3L,941.8911526,25878
FGFR3,1549.682635,48760
VCL,1772.490866,53580
GPR35,5336.527331,134440
ERP44,1951.863725,69084
IDUA,1136.70453,37022
HAL,3003.881998,96960
PDHA2,11122.15568,370878
CNTN2,6468.836087,202546
CELSR2,1818.382669,56554
SLC14A1,1496.50018,47298
RPH3A,3382.012574,107420
ITGA10,4085.216472,125366
DLK1,2625.468536,91794
SART1,2368.708301,65678
CASP8,4462.074821,128164
SPON1,396.8246836,12570
TMED1,1273.31,37116
ITFG2,199.8875838,5916
GZMM,4210.183474,108966
M6PR,544.9914037,16676
PSMD14,3541.375108,113954
GTF2H2,800.6976936,28478
FZD7,1515.101216,52726
ADD1,5777.558183,197326
TSC22D2,4138.860603,140416
TRIM32,4324.367387,144740
KDSR,3233.875909,106120
CDKL2,419.9681161,12750
SNRPD1,229.6353708,7820
RTCB,1686.428652,47500
CPNE3,2486.121059,84746
ADAM23,4610.059468,168100
TFEC,2827.122716,85140
DBT,3108.576489,108276
LAD1,1674.685119,56896
TNNI2,2208.663102,68254
NISCH,1116.232848,53984
ARHGAP5,187.4302601,6924
AP2B1,7307.118241,261374
AVP,2846.066578,79752
SNTA1,3071.922576,90060
HMGA2,2169.707589,78916
NUP214,3928.94,140438
PER1,983.8438585,26700
THRA,681.6083516,22922
EPHB6,3679.246443,117952
EEF2,2426.68,61358
BRINP2,1136.150525,37590
CD99,1505.903636,43628
ZP2,1748.487281,57426
DAPK3,1261.724402,33824
PPP3R1,1155.599467,37586
MLX,2606.161229,88308
EWSR1,1840.785528,51172
SFSWAP,2229.17,68076
ATP1A1,4758.601649,145266
PON3,1387.34,43264
CEACAM6,1755.877716,52218
GRSF1,3762.55303,139722
VPS72,4128.669451,119008
NR4A1,595.5088985,15488
PAK1,3829.989515,125772
ATP6V1A,2146.666167,68096
ENDOU,349.3238192,9894
GABRA5,229.6652518,8944
GYG1,5507.256955,163956
FAM115A,1705.023769,55460
SLC25A6,1122.04,32246
BAMBI,1269.845952,40834
KDELR1,2782.607936,80050
MAP3K8,3020.375909,90700
F11,6179.870979,216014
PTPN22,1453.08,44754
PEMT,2980.016015,77336
AGER,1755.407822,46398
ELF3,1810.667075,55336
CDC27,1941.258033,62808
CHM,1653.17,49348
TRIM3,2222.812843,75544
ESR1,10731.55942,323558
CBFA2T3,1799.354413,58152
CCNE1,419.6365382,11830
MEF2D,3864.533605,126924
TUBB3,893.2325834,27788
DCTN3,720.2822097,20750
KCNA4,1989.144027,64662
RALY,3688.655919,117176
ZC3HAV1,1411.623829,46644
RNF13,2695.121726,79224
DNM2,4972.282217,136100
FARP2,7592.086262,239490
TTC1,2470.430971,72330
DCT,6964.757407,249370
EGR4,1568.097768,50114
SUPT7L,141.7704816,5042
HLA-DMB,3950.699402,116358
ERBB3,955.0584544,29566
PITPNA,457.2447544,12986
LDB1,804.0631447,24264
COL3A1,1216.458735,41546
DIAPH2,2098.989548,72070
MAPK14,6815.611525,236258
RAD23A,3529.581582,104452
LMO7,5674.816656,194580
PPP1R8,1332.359787,44766
PNP,1352.090192,34060
LSR,1409.654713,40922
GUK1,2809.390623,83180
IL9,1026.328543,33932
DTX4,544.2854566,13616
AP3S1,1654.086026,53034
GNG4,643.6742933,24634
MDM2,5259.981175,186376
ITM2A,913.7660274,27984
UTF1,5325.718428,153300
TH,667.8736017,24876
CSRP1,3795.98562,113762
MPST,3505.665491,88756
ADAM9,4049.395703,140668
ASB9,1808.292368,56442
HSPB2,3507.399146,102904
RNPS1,1623.431172,54474
PPP1R15A,1648.493278,44626
MPZ,1844.490218,69242
NSF,4080.733538,130636
COL4A6,620.6121842,21984
TBXAS1,4870.790019,153796
DGCR6L,1233.181589,43538
PLCG1,1968.487463,69004
SLC4A3,7478.88,241638
GNAI1,3826.15645,131896
MOGS,745.2895205,19430
TNP2,551.5142202,17466
ZNF32,2544.757241,76366
SLC6A5,2614.090105,86310
TPH1,799.5620802,27764
PPL,827.5871968,21942
CDKN1C,717.5744519,17020
HYAL2,1307.354426,38880
EEF1A1,2218.82776,65286
SUPT5H,3727.575019,108502
ABCA8,3986.928084,144612
SAC3D1,1214.284554,27944
COL7A1,738.2565105,19524
SOD2,1901.078379,62382
ATP5H,306.9660262,8974
BTC,5249.518764,185280
CCT5,2361.866759,71900
TNKS,2259.835491,80068
NOS1,4406.460607,156768
VPRBP,407.5703756,13172
HTN3,4297.0955,116040
ANXA7,4161.372394,117814
TRAF2,1582.455279,39506
UBE2D3,1789.381421,57642
SLC6A11,18950.64489,590368
MMP25,521.8152401,16548
SOD3,8299.927977,249560
LDB2,9148.032474,276528
HIF1A,2141.354766,63174
PLA2G1B,607.9651115,17934
INHBA,3557.324022,121958
KIF1A,3056.46445,105954
SULT4A1,958.1099122,38092
C1QB,1470.41983,40636
SMARCB1,2421.320248,65200
KRT81,2114.299952,58348
SNED1,139.7494718,3976
MAPK8IP2,2615.156632,84130
WIPF1,3903.016139,129560
STIP1,1809.996641,56290
CTF1,2145.310264,61756
CSRP3,1435.597607,40102
F13A1,3659.721283,112022
KAT5,3629.206649,110422
HARS2,2127.491024,68368
KARS,4377.787342,135524
SPI1,3322.21977,83916
MAGEA10,1102.702862,35992
REG3A,3329.876153,106534
MSR1,10164.81668,351124
GALNT10,9765.417849,309816
KCNF1,2625.47,78224
KIAA1211L,433.4576859,11588
RAB3A,1192.542611,32760
CPN1,8143.955511,224886
PSMB2,1363.522393,39540
NOTCH3,1393.100306,40336
WISP3,2358.284809,74074
SMURF1,4445.30831,135136
IFNW1,2144.426714,68758
SLC6A12,5615.598281,180546
HRH1,1208.814832,38842
POSTN,4309.9,142688
RBM42,1191.745688,34868
SLC28A2,1712.100319,57784
MYH2,7319.618603,222482
BCAP29,1254.970561,43544
PRKG2,1959.886818,73284
NCALD,730.3034145,23818
PPP1R13B,2191.336158,74480
ZMIZ2,2037.474803,67500
PI4KB,5263.5182,161576
FAM8A1,1984.27264,57964
FKBP15,448.033814,12644
RAB11FIP5,924.3468206,27702
ACTB,1857.46,48526
TMBIM6,3688.372613,108708
OPRK1,4382.003118,157280
RGS20,819.3165614,28094
POLDIP3,2383.588321,86490
LY96,2843.917537,104612
RPL4,691.2483879,18058
KBTBD11,4164.919905,134714
VGF,2386.078319,67446
KCNG1,3796.342845,115306
TGFB1I1,1221.020177,31478
ST3GAL2,1179.2423,33712
LSP1,1873.936963,45032
APBB1,2386.04,70972
CTSC,5311.12906,166048
BICD2,3115.78834,101886
NFATC4,624.4297795,15806
CELSR1,2926.774711,95900
XRCC2,3024.899002,98464
CCT4,5357.266211,197638
ENO2,4182.192353,139422
TUBG1,1736.371491,52480
HADHA,3579.008415,122150
SERPINF1,2786.877396,85186
VAT1,1741.987729,55714
PDE5A,7520.848974,248006
BAX,4254.748685,134124
TUBA1B,1301.785637,38410
GYS2,1823.442959,58530
SPRR1A,760.1095959,25646
PSMD3,4067.090213,133746
SLC1A1,8857.76,310974
PRNP,5814.901683,194464
SERPINE1,1503.347717,46546
BTBD3,9199.549304,309208
ADAM22,2742.832046,105374
GJA1,4999.76,176132
PSMD12,2967.989219,99282
AP3B1,3163.48026,107352
DPM2,763.4138248,19402
TGFB3,2339.415197,73938
FXYD2,2304.282904,71704
SRPX,2860.640221,80838
IGHMBP2,4105.419248,138620
CSF2RA,339.0153744,10986
KIAA1107,129.9371294,4182
PTPN1,2173.623213,73924
PTBP3,3854.963833,134032
ITK,962.9488871,28248
PASK,259.4851103,7648
TENC1,2485.700673,79400
BRPF1,831.7442413,20530
DSP,1318.979557,40162
GAP43,10890.73507,369202
TRAK1,2340.784605,72648
CKS1B,345.6952998,8332
TRIM10,1533.756132,43564
MADCAM1,8719.978402,240804
CD2BP2,1570.83388,51408
S100A8,3211.721801,101184
PLA2G4A,2242.78953,84278
INHBB,4142.74,117140
SFI1,2609.405266,86338
DSTN,724.4816628,17626
ICAM1,1848.871499,50626
EPB41L2,2919.908038,95492
TGFB2,3907.082893,138982
NAP1L3,893.377173,29936
TCL1B,860.0169318,31598
ZBTB40,4931.321018,186218
CD163,840.0732513,27112
LEFTY2,359.3678905,11362
POLR3D,1099.596689,33026
ATRX,1368.166991,44996
NUMA1,1067.70067,32122
WDR45,1356.897145,45554
IL13,1438.223096,45044
RHOG,3519.431723,81854
PRSS3,1927.249721,57746
SH2B1,1507.984319,44856
PSMC4,4249.873833,123182
SEPT11,5966.808941,220194
GNAO1,6724.647757,238008
MEP1B,1524.843078,53456
RAB27B,783.8013323,24918
KLK7,890.7165594,25794
CSF3R,9162.175802,282174
TRMT1,1167.559527,32724
TRPV6,1018.218051,28704
THBD,1615.931217,48244
CCL1,3064.786264,82116
RAB27A,2918.641617,88706
ASMT,1688.627402,58210
GABRR2,2701.955883,87188
UBA7,5048.014789,157992
SLURP1,504.8962729,14998
BAZ2B,722.8950572,22110
UBA2,5638.46,185728
ADAM20,558.1950406,20934
PI4K2A,1497.136579,51632
INSIG1,3003.175778,105966
PSMC5,1669.681262,50646
KIF1C,1850.134151,61098
PDE6A,2979.04808,99364
AAK1,9270.360716,330808
EZH1,7714.023739,240618
ITGAM,4974.815957,172974
CCL15-CCL14,22.28414836,632
PLD3,3840.736904,118480
ABCF1,1401.656075,38088
CTSK,4054.350883,134696
BCL2,3920.613206,132210
RPL35,1784.57652,43102
CD59,4106.275356,136028
SPARC,5341.59,175162
FGF12,7060.292267,258854
TOM1L2,370.0614373,10586
TBX2,548.4330054,16546
EPRS,1922.850261,62294
SPTBN1,4967.543479,175090
HLA-DQA1,809.0863658,26340
PACSIN2,2570.697095,79586
LY86,1695.98981,51268
EPHA3,1602.379787,57976
GLTSCR1L,1131.732795,36668
SARM1,198.8771815,7366
COX6A1,191.6646568,5868
FAM47E-STBD1,94.75418587,3424
PLXNB3,316.2816122,11054
JPH3,1182.542294,42412
SLC22A3,1856.303935,63080
HOXA9,726.4934269,28508
BGLAP,1591.913436,47508
LRRK2*KDG*,6556.925652,225604
RHOT1,3672.704115,148674
F11R,1085.180481,33516
XRN2,1581.600661,50856
PARL,746.8017755,21376
STUB1,3141.723315,87352
UBA52,1944.845598,49922
PPP1R9B,160.5949535,6570
EFHD2,307.0969713,11050
TOMM22,559.9299532,20586
ARFGAP1,1044.337228,28762
RHOT2,912.683973,30490
MARK4,832.3233391,36838
ZNF746,148.0651825,5348
MID1IP1,979.670009,33222
FBXO6,2150.598825,55496
NFATC2,3456.719977,127126
HK1,1155.097886,39136
LIMA1,2304.962929,70818
ADAP2,1925.492499,68168
ECSIT,1145.384326,30886
PRAM1,1899.714641,64278
SIN3A,823.5968418,24148
NOTCH1,1687.027505,53804
AGO1,2983.17059,101196
NDUFC2,133.8804841,3534
CDC42SE1,175.6517742,6738
TMOD3,4372.330375,154078
ANKH,6879.066559,248886
FBXW9,449.1222528,17010
ISOC1,3047.186592,98106
SIRT3,286.9178035,7358
STRBP,175.6814029,6324
TNFSF13,1804.959921,52714
VKORC1,2653.240983,72266
ARPC1B,4230.145127,118840
PPAPDC1B,1393.200754,50052
CIDEB,2485.136402,79420
L3MBTL3,1095.799927,37084
FBXL12,827.5118073,24472
NUB1,1811.185693,55490
UBASH3A,201.7768421,5650
MTRF1,352.0959677,10088
NDUFA8,4478.888452,129592
CISD1,637.49902,21960
MKKS,2706.99482,98314
SDF4,488.3324495,15012
RICTOR,489.5176387,16054
ECI2,2102.953541,62680
TUBB1,1117.489925,36110
MED15,4249.906912,124720
NDUFA11,135.6455719,4522
MSRB2,1078.772374,28978
RMDN3,580.1914969,17798
FBXW7,12875.36635,427394
ACSS2,2022.140748,67148
ARHGAP15,3177.469785,97766
TBC1D23,818.6454839,22480
RNF130,3384.995143,99808
RETSAT,441.1460829,11674
LONP1,520.7346742,15438
HEXDC,142.6261815,9784
ABCA7,1634.203573,76940
RAI1,1071.145055,35938
TUBA1C,3353.327305,111098
UBE2J2,166.0787837,6098
KIAA0319L,1316.42,42722
CSNK1G3,2049.452333,71846
RAB2B,553.8898793,17770
ZNF558,593.5475702,22620
NDUFA4,1004.269474,27766
LACTB,285.0421799,10886
GFM1,844.7081165,29142
C1orf27,1463.57616,47274
ELOVL1,1309.398124,38016
SLC40A1,3213.284368,111474
VPS35,252.5652214,6610
PECR,2089.383672,77762
MPC1,307.5585823,10430
FIS1,1167.925734,33022
H2AFJ,363.7119891,12212
FAR2,964.2219861,29832
TMEM134,1264.834926,48260
SPCS3,1088.508454,33408
SLC25A37,425.8212871,14988
AGO3,2452.52668,82304
LILRA5,93.71107944,3650
MOCS2,2206.606226,68290
ELP5,125.3390929,3608
DVL2,257.106963,8192
BDH2,445.452044,17044
LIME1,1406.040946,43548
MARCH5,432.628996,13236
USMG5,387.2786751,11544
KIAA1191,1340.380581,49376
ANAPC11,497.2951635,14420
UBASH3B,2491.477504,92468
TMUB2,2327.157836,79120
C6orf203,815.6403846,26188
SEC11C,1199.911889,38622
STRADB,3591.169527,123250
KLHL22,360.8299806,11752
VPS54,1307.024857,39968
USP47,4499.992273,161420
TESC,779.5313974,21516
MTCH2,397.2848785,14842
GALNT12,2288.660737,73606
C11orf21,52.81512148,1292
ZCCHC9,283.8158072,7542
CRLS1,275.4526217,9404
UBE2E2,465.5724419,15938
CARKD,1961.930626,59410
CYP4V2,536.3106357,18930
MTFR1L,6047.215892,200218
NUDT16L1,1149.778865,30864
GNPTG,2139.769031,90848
S100A6,670.54401,19098
PADI4,2917.876557,102408
CRYL1,1333.241243,41106
CD99L2,415.6240199,14220
TMEM234,80.97895118,3798
UBE2O,674.1468629,22072
MCTP1,1332.371036,43472
PHF12,1509.954058,54692
DYSF,5353.74,189832
SYVN1,35.35932372,1228
CCDC115,1247.587642,43234
YPEL5,1306.696571,43236
SCML1,247.8310033,9316
ALYREF,64.63853273,2106
ABHD16A,351.5338918,10642
FNDC3B,267.1110574,7646
ZSCAN32,914.4978616,25174
TNS3,3373.801744,118376
MCEE,349.9596463,9888
SCYL1,109.3884118,2290
C17orf59,197.375437,8402
RBP7,302.5100878,10448
APOL2,654.5534198,21030
MAP3K2,1162.339016,41980
RIC8B,1679.250367,55606
APPL2,1522.023805,46668
ARL8B,1701.896888,59474
MT-ND2,60.66722779,2302
LRIF1,857.6373569,20746
TBC1D15,860.5232087,30128
AKTIP,445.7545816,10416
C4orf33,21.84545991,930
UBQLN4,5640.404689,183750
VPS4A,745.9165667,21986
SAMSN1,1771.053565,53748
GPR27,786.289318,29590
HERC2,793.7828861,29796
MAP7D1,1574.790454,43662
USE1,367.2392475,11570
UBE2Q1,75.13081596,2242
MCOLN1,873.8120827,26300
TM7SF3,599.7857527,24994
MKRN2,3940.921996,134114
PFDN2,221.8752663,6680
MSRA,2957.681193,89686
ARHGAP9,421.2924768,19382
C19orf66,770.816048,21204
PPP2R3C,140.8837442,4838
FERMT3,1947.106223,62562
SULT1A2,411.6905441,12472
DCAF6,3727.866324,127296
MSRB1,1904.165978,53644
UQCR10,527.9529855,19122
ZNF335,1876.287299,57174
ARHGEF10L,1400.13698,40818
C10orf11,8719.31503,292228
ZNF302,822.5741027,28302
SCRN2,822.2024114,29440
MYO1G,494.8916257,20982
SAP30BP,427.1601037,14710
DDRGK1,885.7006733,23998
PBLD,2213.868533,76146
CSAD,431.7689435,10638
PLBD1,2083.612001,68596
CHFR,1734.663824,49362
GMPR2,903.9610115,31252
FAM134A,687.9010854,25118
SCAND1,1338.50938,50384
ABHD12,24.72666874,834
MGAT4B,1173.158305,34104
SNX6,1045.48,36202
CHCHD7,315.6245418,10856
EHD4,2315.954908,77988
NCOR1,2051.364071,75986
CLEC4A,924.8374825,32620
ZNF106,2323.100757,70672
HAUS4,1417.693362,53072
NARF,907.8958206,27134
KLHDC2,569.5878149,16834
AMBRA1,2722.798303,106070
SIRT1,1447.54862,42960
GPR108,41.57788592,1720
PPP1R21,88.64178349,3088
MYLIP,2068.805387,69572
PAAF1,1993.360559,78140
CWC25,1280.697205,42248
PSTPIP2,3086.834971,102660
MICAL1,1012.48226,38648
AGTRAP,3016.182288,107762
GIMAP6,2841.784596,66670
PLAC8,200.4760119,6702
CLEC12A,184.7164381,6352
KIAA1598,5241.67117,195652
ELAC1,2450.955044,82320
CSGALNACT2,735.4285602,21788
GSTK1,1383.080384,35876
DPP9,825.3583961,26898
REC8,636.0084118,16546
ULK3,635.3832591,21986
ROGDI,1192.341219,31580
USB1,1025.693768,34558
FN3KRP,31.89613567,1146
NDUFA10,1839.655066,68764
FYCO1,4921.003096,160766
MAT2B,1490.699758,49966
PATL1,221.3347765,6872
TAOK1,550.1552916,18270
ACER3,564.9845876,19644
STK11IP,127.0830498,9928
TET2,4382.577201,164460
FBRS,236.0013983,5612
HINT2,2409.115113,79166
YPEL3,321.4341255,10000
SERGEF,942.1200305,31288
FHOD1,865.6280618,25380
VPS16,691.8287089,20568
NDUFA13,890.410714,26268
TUBGCP6,681.0670453,32916
TECPR1,106.0758249,3020
CPNE2,530.8763042,14724
SIRT7,2653.005114,80426
AURKAIP1,581.2542858,17024
APOBR,1243.692283,47570
C12orf10,1965.102493,55800
NADSYN1,683.0155258,19164
CCDC107,64.59362989,1488
YWHAG,2471.174637,90244
FBRSL1,15.42436762,822
FUNDC1,1074.147563,42754
HM13,1656.422653,63764
FBXO8,8749.431556,302394
KIF13A,4061.136506,141028
NETO2,1652.210043,58928
ECHDC2,1587.276615,49258
C1orf85,47.08755973,1362
CYP2U1,328.0611439,12782
KBTBD3,119.330795,3930
ARRB1,4186.539109,147686
PI4KA,1598.323135,53280
PRR14,614.0103515,18118
EGLN1,2018.71291,64542
ZDHHC7,1797.27251,54808
CERS2,493.192654,15256
TRPS1,2271.229188,72724
SCNM1,830.2625275,23232
CORO7,689.8122727,20710
ALKBH3,1413.191141,49320
DUSP22,683.0060602,20420
LOXL4,142.549417,4586
MARC1,1792.171143,65088
DNAJC5,87.92968918,3150
SNCAIP,1654.138591,57836
ATCAY,239.2257655,9216
ATP13A2,437.6136529,13690
ARHGAP24,5961.72346,207484
MLXIPL,890.0010928,30498
CLIC6,2045.002924,80488
NTF4,379.1678396,11748
RASL12,1347.038923,51936
C19orf52,49.74171986,1008
AADAT,1332.925127,53250
RAB3D,142.1543007,4816
PLEKHG6,1671.057775,55544
ACSS3,1308.495967,45040
PGAM5,2574.803393,89292
PYROXD2,790.9940212,25568
A1BG,129.2088227,4014
KLC2,919.6686426,37322
PNPO,817.0031437,30246
DYDC1,67.06025608,1828
RNF32,686.9714852,18600
BBS7,160.01,5508
ZNF682,134.4914792,3478
UPB1,1621.54439,57956
PRMT8,5319.266156,177410
CHST4,2059.595173,56172
FXYD7,607.7405194,18592
OGDHL,2340.051047,78064
WDR52,361.9655521,12866
PLEKHS1,1500.352479,42500
EPS8L1,391.109895,11122
LOXHD1,362.1619554,12626
ADH4,758.7741813,42918
ESX1,129.993207,4552
OTOF,3947.066146,125110
NDUFA4L2,171.4730095,3800
SLC30A2,441.3857485,15714
PTPN23,143.2250403,5592
PPP1R1B,325.6384267,9384
APOL5,892.6332153,30644
CPED1,3409.518888,114496
DEFB126,77.57474437,4424
NLRP12,394.6102484,13896
DLX6,422.4725012,15064
KCNH4,1084.556244,44586
TBC1D17,537.0453435,19138
TFCP2L1,2293.604513,76052
SEC14L4,232.9636084,12078
GFI1B,1195.800556,35354
ASIC4,112.0660314,3768
MEFV,10353.75719,318234
PPARGC1A,3929.75674,131658
MARK1,2168.597402,84162
WNK2,496.7249286,16634
NOSTRIN,2883.11946,97726
DAK,720.0465372,29054
LAMP5,1408.45724,44868
OSBP2,962.4570595,34632
RAB17,1240.267332,45768
GDF9,359.2016946,10182
CABP2,814.1744776,23838
NARFL,1245.339716,55174
ARPP21,4960.679422,171466
PKD2L1,1807.605874,58656
LRRK1,321.3559485,14878
SLC25A21,9765.117512,334304
GPR88,838.2443064,24610
ALDH8A1,4759.501996,171746
SLC27A5,1489.351911,48398
PRDM9,394.7460838,10418
SLC30A10,4043.122884,147026
APOA2,1100.691187,40764
SLC7A10,292.5947895,9294
TMEM176B,4814.760296,148634
MANSC1,1334.062621,39458
DMGDH,2199.131388,80236
A2M,1533.03686,49436
CFHR5,292.3050388,13084
PRDM5,3562.728663,122932
TEX2,3817.322568,136998
DOCK7,2321.941287,77980
HRH3,374.4597414,12840
SLC22A7,494.0828219,30576
PRDM11,872.8606655,29694
PGPEP1,488.4901355,12110
RTP3,1385.581928,53662
MILR1,87.45372636,2518
ZNF668,436.4251417,14936
USHBP1,494.4780547,17076
BBS12,498.8361911,18748
ALOXE3,246.2680185,16222
ANGPT4,513.0540671,13886
GSTA3,2164.84,75802
GFRA4,932.2405309,36672
C7orf43,1679.449452,54632
ABCC11,66.23712909,2414
RAB25,1161.631844,34542
PPARGC1B,37.23706646,1368
MST1,847.4943316,28140
CAMKV,1523.614095,52582
RERGL,2880.134686,105398
TMEM176A,431.3771334,11770
CORIN,1712.309387,59486
G6PC2,901.0464836,26786
MARVELD3,525.8567855,16820
BHMT2,350.5440955,12130
A1CF,11627.82919,404270
WNT5B,1636.416488,78960
POMT2,1681.081861,82504
BRSK1,106.2603295,3782
KCNA7,521.9933822,15438
SIGLEC5,1733.82791,58388
NIPSNAP3B,714.0142587,21178
HEMGN,963.4299276,27726
MTA2,454.5176385,14596
IL1RAPL2,1741.281374,64982
MAP1LC3A,780.9697993,23380
DNAJA4,1877.023079,58844
COL27A1,1180.481434,60560
PRB3,1449.305474,34360
TMEM59L,664.1300687,24062
HHLA2,876.5429217,27074
UCK1,101.4691291,3674
B4GALT7,618.4818565,21856
ORM1,2740.375711,95446
SH3BGRL2,1386.605698,41770
CYP46A1,807.3083186,33002
EFCAB6,3380.159774,120482
TTPAL,214.4354388,7676
BCO2,391.1665195,13754
OGFOD2,304.2684996,10050
SLC22A9,1081.51129,43902
TRIM54,252.0958868,7168
RAB3IL1,1835.151258,57284
MEX3D,34.43322785,1278
ABCG5,2091.847572,86326
SLCO1B3,1795.844109,58636
TOLLIP,2657.750332,91114
PDE7B,5096.08373,172786
INF2,565.2118714,16170
CAMK2D,12906.70153,426948
SPATC1L,3258.343674,104874
B3GNT4,330.7371416,11762
CORT,490.7414021,15376
C3,1428.619595,44448
SIRT4,193.4626121,5742
DNAAF3,47.65916867,1988
RETN,975.5944709,32948
MYO3B,1257.491939,52966
NPC1L1,719.3259547,24750
CSRNP3,996.6577936,36168
OXTR,1308.431268,44480
RASAL1,631.7179683,18556
NCS1,1597.234927,54062
SORCS1,2806.433786,100004
RBFOX1,19326.19971,665244
TSPEAR,991.9366219,37920
ADAMTS7,258.2801849,9404
FLVCR2,1728.137648,68392
LRFN2,2159.898364,92618
WDR16,371.0976992,13592
DBNDD1,1223.867703,32084
OBP2A,48.39245992,1434
AK5,4582.378142,159724
GNG3,6022.029814,193070
CSRNP1,2010.178919,64038
REEP6,710.3137389,31908
LACRT,384.6598044,12098
FSCB,2774.047392,93452
ALX4,519.9752346,15988
SLC41A2,4261.381763,160956
EHF,1056.172826,31978
ERN2,168.5410519,4530
TRMT61A,214.9471582,7148
EBI3,232.7123784,5996
DNAJC28,2523.955157,93728
TMEM38A,2111.220391,68970
ODAM,426.3540961,10990
DPEP3,634.5472099,19984
EMR3,728.3905251,23524
C6orf15,560.6801809,16960
NT5C,165.8794875,9128
SLC22A16,511.1569647,15694
PGBD5,3111.966255,109992
STARD10,153.6083752,5434
HBQ1,1625.967779,55768
SMR3A,479.674285,15718
C7orf69,684.6599709,14826
SUFU,1407.015616,54966
PGLYRP3,414.725328,13684
TTC38,128.4199611,6036
CEACAM21,564.1168191,17546
ETNK2,2106.78345,60506
SYBU,4400.178039,156340
SLAMF8,348.8817377,17784
HKDC1,783.7877343,27206
FBXO2,528.3412957,15226
PCTP,1222.228445,45678
TMOD2,567.9293549,20604
CCDC88B,347.4695993,14730
HDAC10,272.0133013,16414
APOA5,267.9013239,11974
DAB1,15591.38575,531786
HOXC8,430.1271246,11060
CYP4F3,578.7789248,19460
HSPB8,810.0757309,27522
RNF128,2076.625184,67972
MAP6,778.3622546,27038
DECR2,453.9076706,14134
BMP15,3910.774078,120162
ACAD10,602.4798321,27928
GSX1,81.62893644,2588
B9D2,330.3925246,8274
KCNN2,6287.745984,236358
TSGA10,1334.118466,49660
ESPN,145.1963301,6682
METTL2B,11.97788203,430
SCIN,234.2712491,10290
GSG1,414.1937668,16662
NPDC1,203.0846754,5762
CTD-3193O13.9,269.1818341,9684
ABTB1,237.5561347,7014
STXBP6,4248.762017,175812
EVA1B,1722.712715,57818
MTCP1,83.99188485,2532
FERMT1,373.7950041,11734
HEY1,1071.60336,33756
SENP8,195.6448868,7478
PRG3,1363.27348,42914
IL25,109.7855477,2786
MMAB,345.0599953,10750
DGAT2,419.8805313,16170
EPS8L2,597.6264316,18294
KLHL26,286.4651949,9024
C2orf54,1905.350711,68588
HFE2,1404.411295,65828
MYOT,1120.81622,36890
ATP8B4,2019.173339,73556
PLA2G12B,535.4356417,22666
ODF3L2,1692.450167,51158
RPRM,31225.17334,893040
