gene name,Closeness unDir,Eccentricity unDir,Radiality unDir
C1orf105,0.00016852,0.333333333,3.03118779
LPA,0.00017319,0.333333333,3.084273391
FAAH,0.000174368,0.333333333,3.097213006
PHGDH,0.000176087,0.333333333,3.115792966
VIPR1,0.000171438,0.333333333,3.064698076
BPI,0.000177148,0.333333333,3.127073656
SYP,0.000171438,0.333333333,3.064698076
CCNH,0.000171497,0.333333333,3.065361646
C14orf132,0.000175932,0.333333333,3.114134041
OPRL1,0.000171438,0.333333333,3.064698076
ZNF35,0.000170155,0.333333333,3.050099536
CNN3,0.00017618,0.333333333,3.116788321
CDO1,0.000174034,0.333333333,3.093563371
PRTN3,0.000173883,0.333333333,3.091904446
RNF19B,0.000174034,0.333333333,3.093563371
PROCR,0.000170126,0.333333333,3.04976775
PPP1R37,0.000164853,0.333333333,2.98739217
MAPK1,0.000176585,0.333333333,3.121101526
KRT33A,0.000172473,0.333333333,3.076310551
EMR1,0.000171585,0.333333333,3.066357001
DHX9,0.000170329,0.333333333,3.052090246
SLC18A3,0.00017135,0.333333333,3.063702721
MYOD1,0.000170068,0.333333333,3.04910418
UBA1,0.000175593,0.333333333,3.110484406
PPIF,0.000175131,0.333333333,3.105507631
ACTN2,0.000174186,0.333333333,3.095222296
CBR4,0.000172384,0.333333333,3.075315196
NCDN,0.000169119,0.333333333,3.038155275
FUCA1,0.000170794,0.333333333,3.057398806
NPHP1,0.000170853,0.333333333,3.058062376
